Country,first_year_train,last_year_train,Sex,max_age,nn_layers,latent_dim,Forecast horizon,Log score,Date,Time,Model
sweden,1939,1998,Male,100,1,5,2,502.04342940328235,09/03/2023,17:04:39,naive
sweden,1939,1998,Male,100,1,5,3,559.3424106518498,09/03/2023,17:04:39,naive
sweden,1939,1998,Male,100,1,5,4,601.8438778936198,09/03/2023,17:04:39,naive
sweden,1939,1998,Male,100,1,5,5,646.58818921146,09/03/2023,17:04:39,naive
sweden,1939,1998,Male,100,1,5,6,911.6143165101389,09/03/2023,17:04:39,naive
sweden,1939,1998,Male,100,1,5,7,932.6476164139233,09/03/2023,17:04:39,naive
sweden,1939,1998,Male,100,1,5,8,1094.5915634898079,09/03/2023,17:04:39,naive
sweden,1939,1998,Male,100,1,5,9,1327.221872738899,09/03/2023,17:04:39,naive
sweden,1939,1998,Male,100,1,5,10,1490.2865561332867,09/03/2023,17:04:39,naive
sweden,1939,1998,Male,100,1,4,1,448.4428013168228,09/03/2023,17:04:39,naive
sweden,1939,1998,Male,100,1,4,2,502.04342940328235,09/03/2023,17:04:39,naive
sweden,1939,1998,Male,100,1,4,3,559.3424106518498,09/03/2023,17:04:39,naive
sweden,1939,1998,Male,100,1,4,4,601.8438778936198,09/03/2023,17:04:39,naive
sweden,1939,1998,Male,100,1,4,5,646.58818921146,09/03/2023,17:04:39,naive
sweden,1939,1998,Male,100,1,4,6,911.6143165101389,09/03/2023,17:04:39,naive
sweden,1939,1998,Male,100,1,4,7,932.6476164139233,09/03/2023,17:04:39,naive
sweden,1939,1998,Male,100,1,4,8,1094.5915634898079,09/03/2023,17:04:39,naive
sweden,1939,1998,Male,100,1,4,9,1327.221872738899,09/03/2023,17:04:39,naive
sweden,1939,1998,Male,100,1,4,10,1490.2865561332867,09/03/2023,17:04:39,naive
sweden,1939,1998,Male,100,1,6,1,448.4428013168228,09/03/2023,17:04:39,naive
sweden,1939,1998,Male,100,1,6,2,502.04342940328235,09/03/2023,17:04:39,naive
sweden,1939,1998,Male,100,1,6,3,559.3424106518498,09/03/2023,17:04:39,naive
sweden,1939,1998,Male,100,1,6,4,601.8438778936198,09/03/2023,17:04:39,naive
sweden,1939,1998,Male,100,1,6,5,646.58818921146,09/03/2023,17:04:39,naive
sweden,1939,1998,Male,100,1,6,6,911.6143165101389,09/03/2023,17:04:39,naive
sweden,1939,1998,Male,100,1,6,7,932.6476164139233,09/03/2023,17:04:39,naive
sweden,1939,1998,Male,100,1,6,8,1094.5915634898079,09/03/2023,17:04:39,naive
sweden,1939,1998,Male,100,1,6,9,1327.221872738899,09/03/2023,17:04:39,naive
sweden,1939,1998,Male,100,1,6,10,1490.2865561332867,09/03/2023,17:04:39,naive
sweden,1939,1998,Male,100,1,7,1,448.4428013168228,09/03/2023,17:04:40,naive
sweden,1939,1998,Male,100,1,7,2,502.04342940328235,09/03/2023,17:04:40,naive
sweden,1939,1998,Male,100,1,7,3,559.3424106518498,09/03/2023,17:04:40,naive
sweden,1939,1998,Male,100,1,7,4,601.8438778936198,09/03/2023,17:04:40,naive
sweden,1939,1998,Male,100,1,7,5,646.58818921146,09/03/2023,17:04:40,naive
sweden,1939,1998,Male,100,1,7,6,911.6143165101389,09/03/2023,17:04:40,naive
sweden,1939,1998,Male,100,1,7,7,932.6476164139233,09/03/2023,17:04:40,naive
sweden,1939,1998,Male,100,1,7,8,1094.5915634898079,09/03/2023,17:04:40,naive
sweden,1939,1998,Male,100,1,7,9,1327.221872738899,09/03/2023,17:04:40,naive
sweden,1939,1998,Male,100,1,7,10,1490.2865561332867,09/03/2023,17:04:40,naive
sweden,1939,1998,Male,100,1,8,1,448.4428013168228,09/03/2023,17:04:40,naive
sweden,1939,1998,Male,100,1,8,2,502.04342940328235,09/03/2023,17:04:40,naive
sweden,1939,1998,Male,100,1,8,3,559.3424106518498,09/03/2023,17:04:40,naive
sweden,1939,1998,Male,100,1,8,4,601.8438778936198,09/03/2023,17:04:40,naive
sweden,1939,1998,Male,100,1,8,5,646.58818921146,09/03/2023,17:04:40,naive
sweden,1939,1998,Male,100,1,8,6,911.6143165101389,09/03/2023,17:04:40,naive
sweden,1939,1998,Male,100,1,8,7,932.6476164139233,09/03/2023,17:04:40,naive
sweden,1939,1998,Male,100,1,8,8,1094.5915634898079,09/03/2023,17:04:40,naive
sweden,1939,1998,Male,100,1,8,9,1327.221872738899,09/03/2023,17:04:40,naive
sweden,1939,1998,Male,100,1,8,10,1490.2865561332867,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,2,1,466.250993957539,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,2,2,504.6453108798815,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,2,3,542.6466598189921,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,2,4,575.2907325614775,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,2,5,806.9861673460413,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,2,6,818.7583938313584,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,2,7,994.341928724315,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,2,8,1182.7589617700366,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,2,9,1307.1530988077113,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,2,10,1609.3019123758465,09/03/2023,17:04:40,naive
sweden,1939,1998,Male,100,1,9,1,448.4428013168228,09/03/2023,17:04:40,naive
sweden,1939,1998,Male,100,1,9,2,502.04342940328235,09/03/2023,17:04:40,naive
sweden,1939,1998,Male,100,1,9,3,559.3424106518498,09/03/2023,17:04:40,naive
sweden,1939,1998,Male,100,1,9,4,601.8438778936198,09/03/2023,17:04:40,naive
sweden,1939,1998,Male,100,1,9,5,646.58818921146,09/03/2023,17:04:40,naive
sweden,1939,1998,Male,100,1,9,6,911.6143165101389,09/03/2023,17:04:40,naive
sweden,1939,1998,Male,100,1,9,7,932.6476164139233,09/03/2023,17:04:40,naive
sweden,1939,1998,Male,100,1,9,8,1094.5915634898079,09/03/2023,17:04:40,naive
sweden,1939,1998,Male,100,1,9,9,1327.221872738899,09/03/2023,17:04:40,naive
sweden,1939,1998,Male,100,1,9,10,1490.2865561332867,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,3,1,466.250993957539,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,3,2,504.6453108798815,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,3,3,542.6466598189921,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,3,4,575.2907325614775,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,3,5,806.9861673460413,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,3,6,818.7583938313584,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,3,7,994.341928724315,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,3,8,1182.7589617700366,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,3,9,1307.1530988077113,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,3,10,1609.3019123758465,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,4,1,466.250993957539,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,4,2,504.6453108798815,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,4,3,542.6466598189921,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,4,4,575.2907325614775,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,4,5,806.9861673460413,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,4,6,818.7583938313584,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,4,7,994.341928724315,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,4,8,1182.7589617700366,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,4,9,1307.1530988077113,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,4,10,1609.3019123758465,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,5,1,466.250993957539,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,5,2,504.6453108798815,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,5,3,542.6466598189921,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,5,4,575.2907325614775,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,5,5,806.9861673460413,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,5,6,818.7583938313584,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,5,7,994.341928724315,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,5,8,1182.7589617700366,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,5,9,1307.1530988077113,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,5,10,1609.3019123758465,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,1,1,466.250993957539,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,1,2,504.6453108798815,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,1,3,542.6466598189921,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,1,4,575.2907325614775,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,1,5,806.9861673460413,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,1,6,818.7583938313584,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,1,7,994.341928724315,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,1,8,1182.7589617700366,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,1,9,1307.1530988077113,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,1,10,1609.3019123758465,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,6,1,466.250993957539,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,6,2,504.6453108798815,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,6,3,542.6466598189921,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,6,4,575.2907325614775,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,6,5,806.9861673460413,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,6,6,818.7583938313584,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,6,7,994.341928724315,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,6,8,1182.7589617700366,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,6,9,1307.1530988077113,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,6,10,1609.3019123758465,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,7,1,466.250993957539,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,7,2,504.6453108798815,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,7,3,542.6466598189921,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,7,4,575.2907325614775,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,7,5,806.9861673460413,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,7,6,818.7583938313584,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,7,7,994.341928724315,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,7,8,1182.7589617700366,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,7,9,1307.1530988077113,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,7,10,1609.3019123758465,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,8,1,466.250993957539,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,8,2,504.6453108798815,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,8,3,542.6466598189921,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,8,4,575.2907325614775,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,8,5,806.9861673460413,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,8,6,818.7583938313584,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,8,7,994.341928724315,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,8,8,1182.7589617700366,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,8,9,1307.1530988077113,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,8,10,1609.3019123758465,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,9,1,466.250993957539,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,9,2,504.6453108798815,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,9,3,542.6466598189921,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,9,4,575.2907325614775,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,9,5,806.9861673460413,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,9,6,818.7583938313584,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,9,7,994.341928724315,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,9,8,1182.7589617700366,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,9,9,1307.1530988077113,09/03/2023,17:04:40,naive
sweden,1940,1999,Male,100,1,9,10,1609.3019123758465,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,2,1,484.5225947739426,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,2,2,468.362544663891,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,2,3,495.7231441426223,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,2,4,631.2336131450638,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,2,5,666.5706712725669,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,2,6,808.3650959827197,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,2,7,927.0543841440677,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,2,8,1056.1750897107304,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,2,9,1305.1374448768845,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,2,10,1394.989632575031,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,1,1,484.5225947739426,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,1,2,468.362544663891,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,1,3,495.7231441426223,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,1,4,631.2336131450638,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,1,5,666.5706712725669,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,1,6,808.3650959827197,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,1,7,927.0543841440677,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,1,8,1056.1750897107304,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,1,9,1305.1374448768845,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,1,10,1394.989632575031,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,3,1,484.5225947739426,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,3,2,468.362544663891,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,3,3,495.7231441426223,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,3,4,631.2336131450638,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,3,5,666.5706712725669,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,3,6,808.3650959827197,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,3,7,927.0543841440677,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,3,8,1056.1750897107304,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,3,9,1305.1374448768845,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,3,10,1394.989632575031,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,5,1,484.5225947739426,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,5,2,468.362544663891,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,5,3,495.7231441426223,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,5,4,631.2336131450638,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,5,5,666.5706712725669,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,5,6,808.3650959827197,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,5,7,927.0543841440677,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,5,8,1056.1750897107304,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,5,9,1305.1374448768845,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,5,10,1394.989632575031,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,6,1,484.5225947739426,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,6,2,468.362544663891,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,6,3,495.7231441426223,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,6,4,631.2336131450638,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,6,5,666.5706712725669,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,6,6,808.3650959827197,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,6,7,927.0543841440677,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,6,8,1056.1750897107304,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,6,9,1305.1374448768845,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,6,10,1394.989632575031,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,4,1,484.5225947739426,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,4,2,468.362544663891,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,4,3,495.7231441426223,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,4,4,631.2336131450638,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,4,5,666.5706712725669,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,4,6,808.3650959827197,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,4,7,927.0543841440677,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,4,8,1056.1750897107304,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,4,9,1305.1374448768845,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,4,10,1394.989632575031,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,9,1,484.5225947739426,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,9,2,468.362544663891,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,9,3,495.7231441426223,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,9,4,631.2336131450638,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,9,5,666.5706712725669,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,9,6,808.3650959827197,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,9,7,927.0543841440677,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,9,8,1056.1750897107304,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,9,9,1305.1374448768845,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,9,10,1394.989632575031,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,7,1,484.5225947739426,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,7,2,468.362544663891,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,7,3,495.7231441426223,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,7,4,631.2336131450638,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,7,5,666.5706712725669,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,7,6,808.3650959827197,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,7,7,927.0543841440677,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,7,8,1056.1750897107304,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,7,9,1305.1374448768845,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,7,10,1394.989632575031,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,1,1,458.4090690353677,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,1,2,461.17642261201973,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,1,3,560.8443166341011,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,1,4,607.225812897603,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,1,5,675.5089438995614,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,1,6,819.9530268458009,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,1,7,917.337147712339,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,1,8,1116.6192564870275,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,1,9,1212.5920511012184,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,1,10,1447.3892623761988,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,8,1,484.5225947739426,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,8,2,468.362544663891,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,8,3,495.7231441426223,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,8,4,631.2336131450638,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,8,5,666.5706712725669,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,8,6,808.3650959827197,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,8,7,927.0543841440677,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,8,8,1056.1750897107304,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,8,9,1305.1374448768845,09/03/2023,17:04:40,naive
sweden,1941,2000,Male,100,1,8,10,1394.989632575031,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,5,1,458.4090690353677,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,5,2,461.17642261201973,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,5,3,560.8443166341011,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,5,4,607.225812897603,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,5,5,675.5089438995614,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,5,6,819.9530268458009,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,5,7,917.337147712339,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,5,8,1116.6192564870275,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,5,9,1212.5920511012184,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,5,10,1447.3892623761988,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,3,1,458.4090690353677,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,3,2,461.17642261201973,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,3,3,560.8443166341011,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,3,4,607.225812897603,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,3,5,675.5089438995614,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,3,6,819.9530268458009,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,3,7,917.337147712339,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,3,8,1116.6192564870275,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,3,9,1212.5920511012184,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,3,10,1447.3892623761988,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,2,1,458.4090690353677,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,2,2,461.17642261201973,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,2,3,560.8443166341011,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,2,4,607.225812897603,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,2,5,675.5089438995614,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,2,6,819.9530268458009,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,2,7,917.337147712339,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,2,8,1116.6192564870275,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,2,9,1212.5920511012184,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,2,10,1447.3892623761988,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,4,1,458.4090690353677,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,4,2,461.17642261201973,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,4,3,560.8443166341011,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,4,4,607.225812897603,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,4,5,675.5089438995614,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,4,6,819.9530268458009,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,4,7,917.337147712339,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,4,8,1116.6192564870275,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,4,9,1212.5920511012184,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,4,10,1447.3892623761988,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,7,1,458.4090690353677,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,7,2,461.17642261201973,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,7,3,560.8443166341011,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,7,4,607.225812897603,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,7,5,675.5089438995614,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,7,6,819.9530268458009,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,7,7,917.337147712339,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,7,8,1116.6192564870275,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,7,9,1212.5920511012184,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,7,10,1447.3892623761988,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,6,1,458.4090690353677,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,6,2,461.17642261201973,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,6,3,560.8443166341011,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,6,4,607.225812897603,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,6,5,675.5089438995614,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,6,6,819.9530268458009,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,6,7,917.337147712339,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,6,8,1116.6192564870275,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,6,9,1212.5920511012184,09/03/2023,17:04:40,naive
sweden,1942,2001,Male,100,1,6,10,1447.3892623761988,09/03/2023,17:04:40,naive
