country,first_year_train,last_year_train,sex,max_age,num_basis,tau,latent_dim,forecast_horizon,log_score,date,time,model
sweden,1941,2000,Male,100,15,10.0,5,1,415.88420718520774,16/03/2023,21:44:19,radial_basis
sweden,1941,2000,Male,100,15,10.0,5,2,424.7680086061487,16/03/2023,21:44:19,radial_basis
sweden,1941,2000,Male,100,15,10.0,5,3,419.9548728182451,16/03/2023,21:44:19,radial_basis
sweden,1941,2000,Male,100,15,10.0,5,4,450.0741073325314,16/03/2023,21:44:19,radial_basis
sweden,1941,2000,Male,100,15,10.0,5,5,453.2293800604361,16/03/2023,21:44:19,radial_basis
sweden,1941,2000,Male,100,15,10.0,5,6,458.8227833376568,16/03/2023,21:44:19,radial_basis
sweden,1941,2000,Male,100,15,10.0,5,7,467.8430212726391,16/03/2023,21:44:19,radial_basis
sweden,1941,2000,Male,100,15,10.0,5,8,475.78832032157914,16/03/2023,21:44:19,radial_basis
sweden,1941,2000,Male,100,15,10.0,5,9,502.16061781364255,16/03/2023,21:44:19,radial_basis
sweden,1941,2000,Male,100,15,10.0,5,10,493.29505127334454,16/03/2023,21:44:19,radial_basis
sweden,1942,2001,Male,100,5,10.0,3,1,442.53916247089865,16/03/2023,22:43:48,radial_basis
sweden,1942,2001,Male,100,5,10.0,3,2,431.4637630071154,16/03/2023,22:43:48,radial_basis
sweden,1942,2001,Male,100,5,10.0,3,3,461.98808843922507,16/03/2023,22:43:48,radial_basis
sweden,1942,2001,Male,100,5,10.0,3,4,460.5622605782077,16/03/2023,22:43:48,radial_basis
sweden,1942,2001,Male,100,5,10.0,3,5,465.70866279876736,16/03/2023,22:43:48,radial_basis
sweden,1942,2001,Male,100,5,10.0,3,6,471.9380770137076,16/03/2023,22:43:48,radial_basis
sweden,1942,2001,Male,100,5,10.0,3,7,474.1521714226096,16/03/2023,22:43:48,radial_basis
sweden,1942,2001,Male,100,5,10.0,3,8,502.43653523030133,16/03/2023,22:43:48,radial_basis
sweden,1942,2001,Male,100,5,10.0,3,9,494.1173546070908,16/03/2023,22:43:48,radial_basis
sweden,1942,2001,Male,100,5,10.0,3,10,508.70552696958674,16/03/2023,22:43:48,radial_basis
sweden,1942,2001,Male,100,10,10.0,3,1,439.59831508125995,16/03/2023,23:38:06,radial_basis
sweden,1942,2001,Male,100,10,10.0,3,2,415.1874826865439,16/03/2023,23:38:06,radial_basis
sweden,1942,2001,Male,100,10,10.0,3,3,440.61888985744673,16/03/2023,23:38:06,radial_basis
sweden,1942,2001,Male,100,10,10.0,3,4,448.48463591527957,16/03/2023,23:38:06,radial_basis
sweden,1942,2001,Male,100,10,10.0,3,5,447.33366501739016,16/03/2023,23:38:06,radial_basis
sweden,1942,2001,Male,100,10,10.0,3,6,452.8309120287016,16/03/2023,23:38:06,radial_basis
sweden,1942,2001,Male,100,10,10.0,3,7,460.8597222507775,16/03/2023,23:38:06,radial_basis
sweden,1942,2001,Male,100,10,10.0,3,8,485.84562172449967,16/03/2023,23:38:06,radial_basis
sweden,1942,2001,Male,100,10,10.0,3,9,476.1316493579623,16/03/2023,23:38:06,radial_basis
sweden,1942,2001,Male,100,10,10.0,3,10,490.88090867055314,16/03/2023,23:38:06,radial_basis
sweden,1942,2001,Male,100,5,10.0,4,1,411.2698750957732,17/03/2023,01:00:43,radial_basis
sweden,1942,2001,Male,100,5,10.0,4,2,406.15033826833235,17/03/2023,01:00:43,radial_basis
sweden,1942,2001,Male,100,5,10.0,4,3,438.3133480073036,17/03/2023,01:00:43,radial_basis
sweden,1942,2001,Male,100,5,10.0,4,4,437.677404478018,17/03/2023,01:00:43,radial_basis
sweden,1942,2001,Male,100,5,10.0,4,5,441.70313495796285,17/03/2023,01:00:43,radial_basis
sweden,1942,2001,Male,100,5,10.0,4,6,453.62273854041666,17/03/2023,01:00:43,radial_basis
sweden,1942,2001,Male,100,5,10.0,4,7,461.11376154308874,17/03/2023,01:00:43,radial_basis
sweden,1942,2001,Male,100,5,10.0,4,8,481.44492794480504,17/03/2023,01:00:43,radial_basis
sweden,1942,2001,Male,100,5,10.0,4,9,480.5068461087824,17/03/2023,01:00:43,radial_basis
sweden,1942,2001,Male,100,5,10.0,4,10,491.41988567840104,17/03/2023,01:00:43,radial_basis
sweden,1942,2001,Male,100,10,10.0,4,1,425.2902390669662,17/03/2023,01:24:57,radial_basis
sweden,1942,2001,Male,100,10,10.0,4,2,420.775530751881,17/03/2023,01:24:57,radial_basis
sweden,1942,2001,Male,100,10,10.0,4,3,454.7367956548678,17/03/2023,01:24:57,radial_basis
sweden,1942,2001,Male,100,10,10.0,4,4,456.3016396379013,17/03/2023,01:24:57,radial_basis
sweden,1942,2001,Male,100,10,10.0,4,5,468.85703381691076,17/03/2023,01:24:57,radial_basis
sweden,1942,2001,Male,100,10,10.0,4,6,478.5864330414606,17/03/2023,01:24:57,radial_basis
sweden,1942,2001,Male,100,10,10.0,4,7,488.9155510584784,17/03/2023,01:24:57,radial_basis
sweden,1942,2001,Male,100,10,10.0,4,8,513.7855312635055,17/03/2023,01:24:57,radial_basis
sweden,1942,2001,Male,100,10,10.0,4,9,513.1212129477806,17/03/2023,01:24:57,radial_basis
sweden,1942,2001,Male,100,10,10.0,4,10,525.9187202560976,17/03/2023,01:24:57,radial_basis
sweden,1942,2001,Male,100,15,10.0,3,1,430.1097727703219,17/03/2023,01:31:31,radial_basis
sweden,1942,2001,Male,100,15,10.0,3,2,420.66212263708155,17/03/2023,01:31:31,radial_basis
sweden,1942,2001,Male,100,15,10.0,3,3,454.50077615790053,17/03/2023,01:31:31,radial_basis
sweden,1942,2001,Male,100,15,10.0,3,4,459.16078831637515,17/03/2023,01:31:31,radial_basis
sweden,1942,2001,Male,100,15,10.0,3,5,467.6526412807612,17/03/2023,01:31:31,radial_basis
sweden,1942,2001,Male,100,15,10.0,3,6,477.5751334531802,17/03/2023,01:31:31,radial_basis
sweden,1942,2001,Male,100,15,10.0,3,7,483.2447522887083,17/03/2023,01:31:31,radial_basis
sweden,1942,2001,Male,100,15,10.0,3,8,513.4638246563264,17/03/2023,01:31:31,radial_basis
sweden,1942,2001,Male,100,15,10.0,3,9,504.4050390039539,17/03/2023,01:31:31,radial_basis
sweden,1942,2001,Male,100,15,10.0,3,10,520.0486016078861,17/03/2023,01:31:31,radial_basis
sweden,1942,2001,Male,100,5,10.0,5,1,421.57736034116635,17/03/2023,01:36:39,radial_basis
sweden,1942,2001,Male,100,5,10.0,5,2,418.837037634386,17/03/2023,01:36:39,radial_basis
sweden,1942,2001,Male,100,5,10.0,5,3,450.94373691821227,17/03/2023,01:36:39,radial_basis
sweden,1942,2001,Male,100,5,10.0,5,4,447.04122309645425,17/03/2023,01:36:39,radial_basis
sweden,1942,2001,Male,100,5,10.0,5,5,455.2948161848115,17/03/2023,01:36:39,radial_basis
sweden,1942,2001,Male,100,5,10.0,5,6,462.28259258574224,17/03/2023,01:36:39,radial_basis
sweden,1942,2001,Male,100,5,10.0,5,7,468.1865096055585,17/03/2023,01:36:39,radial_basis
sweden,1942,2001,Male,100,5,10.0,5,8,487.02757774350016,17/03/2023,01:36:39,radial_basis
sweden,1942,2001,Male,100,5,10.0,5,9,483.00988669168726,17/03/2023,01:36:39,radial_basis
sweden,1942,2001,Male,100,5,10.0,5,10,495.89650727234357,17/03/2023,01:36:39,radial_basis
sweden,1943,2002,Male,100,5,10.0,3,1,411.2604818263307,17/03/2023,01:48:10,radial_basis
sweden,1943,2002,Male,100,5,10.0,3,2,452.6775322479925,17/03/2023,01:48:10,radial_basis
sweden,1943,2002,Male,100,5,10.0,3,3,450.01044647871987,17/03/2023,01:48:10,radial_basis
sweden,1943,2002,Male,100,5,10.0,3,4,455.18930653019225,17/03/2023,01:48:10,radial_basis
sweden,1943,2002,Male,100,5,10.0,3,5,459.3078577353038,17/03/2023,01:48:10,radial_basis
sweden,1943,2002,Male,100,5,10.0,3,6,468.59171378924043,17/03/2023,01:48:10,radial_basis
sweden,1943,2002,Male,100,5,10.0,3,7,495.5900256161891,17/03/2023,01:48:10,radial_basis
sweden,1943,2002,Male,100,5,10.0,3,8,487.64038825604314,17/03/2023,01:48:10,radial_basis
sweden,1943,2002,Male,100,5,10.0,3,9,497.7691921158166,17/03/2023,01:48:10,radial_basis
sweden,1943,2002,Male,100,5,10.0,3,10,491.1881139662718,17/03/2023,01:48:10,radial_basis
sweden,1942,2001,Male,100,15,10.0,4,1,426.0845520900822,17/03/2023,01:58:01,radial_basis
sweden,1942,2001,Male,100,15,10.0,4,2,417.13810799734426,17/03/2023,01:58:01,radial_basis
sweden,1942,2001,Male,100,15,10.0,4,3,442.56165669736407,17/03/2023,01:58:01,radial_basis
sweden,1942,2001,Male,100,15,10.0,4,4,445.8184896161537,17/03/2023,01:58:01,radial_basis
sweden,1942,2001,Male,100,15,10.0,4,5,448.7881988187226,17/03/2023,01:58:01,radial_basis
sweden,1942,2001,Male,100,15,10.0,4,6,456.2404491901512,17/03/2023,01:58:01,radial_basis
sweden,1942,2001,Male,100,15,10.0,4,7,461.32928491473547,17/03/2023,01:58:01,radial_basis
sweden,1942,2001,Male,100,15,10.0,4,8,479.6938486811679,17/03/2023,01:58:01,radial_basis
sweden,1942,2001,Male,100,15,10.0,4,9,475.7121904080837,17/03/2023,01:58:01,radial_basis
sweden,1942,2001,Male,100,15,10.0,4,10,483.86660406973874,17/03/2023,01:58:01,radial_basis
sweden,1943,2002,Male,100,10,10.0,3,1,400.1660241367662,17/03/2023,02:06:27,radial_basis
sweden,1943,2002,Male,100,10,10.0,3,2,431.16164626668774,17/03/2023,02:06:27,radial_basis
sweden,1943,2002,Male,100,10,10.0,3,3,432.010271658274,17/03/2023,02:06:27,radial_basis
sweden,1943,2002,Male,100,10,10.0,3,4,436.16556327536597,17/03/2023,02:06:27,radial_basis
sweden,1943,2002,Male,100,10,10.0,3,5,439.28020716425647,17/03/2023,02:06:27,radial_basis
sweden,1943,2002,Male,100,10,10.0,3,6,448.0929931046423,17/03/2023,02:06:27,radial_basis
sweden,1943,2002,Male,100,10,10.0,3,7,476.2953893353418,17/03/2023,02:06:27,radial_basis
sweden,1943,2002,Male,100,10,10.0,3,8,463.7532692695888,17/03/2023,02:06:27,radial_basis
sweden,1943,2002,Male,100,10,10.0,3,9,475.8013906699713,17/03/2023,02:06:27,radial_basis
sweden,1943,2002,Male,100,10,10.0,3,10,469.832449360162,17/03/2023,02:06:27,radial_basis
sweden,1942,2001,Male,100,15,10.0,5,1,411.59764119578153,17/03/2023,02:15:01,radial_basis
sweden,1942,2001,Male,100,15,10.0,5,2,421.9829651431508,17/03/2023,02:15:01,radial_basis
sweden,1942,2001,Male,100,15,10.0,5,3,440.98772927180124,17/03/2023,02:15:01,radial_basis
sweden,1942,2001,Male,100,15,10.0,5,4,446.47360867498185,17/03/2023,02:15:01,radial_basis
sweden,1942,2001,Male,100,15,10.0,5,5,452.51009033760175,17/03/2023,02:15:01,radial_basis
sweden,1942,2001,Male,100,15,10.0,5,6,457.67166499349594,17/03/2023,02:15:01,radial_basis
sweden,1942,2001,Male,100,15,10.0,5,7,465.3828905892867,17/03/2023,02:15:01,radial_basis
sweden,1942,2001,Male,100,15,10.0,5,8,486.4126498634766,17/03/2023,02:15:01,radial_basis
sweden,1942,2001,Male,100,15,10.0,5,9,480.780269962033,17/03/2023,02:15:01,radial_basis
sweden,1942,2001,Male,100,15,10.0,5,10,494.08011580810205,17/03/2023,02:15:01,radial_basis
sweden,1943,2002,Male,100,5,10.0,4,1,427.525461988558,17/03/2023,02:21:29,radial_basis
sweden,1943,2002,Male,100,5,10.0,4,2,469.27547515064356,17/03/2023,02:21:29,radial_basis
sweden,1943,2002,Male,100,5,10.0,4,3,454.38906270499615,17/03/2023,02:21:29,radial_basis
sweden,1943,2002,Male,100,5,10.0,4,4,458.5748491973114,17/03/2023,02:21:29,radial_basis
sweden,1943,2002,Male,100,5,10.0,4,5,466.72650158239105,17/03/2023,02:21:29,radial_basis
sweden,1943,2002,Male,100,5,10.0,4,6,468.20132302722135,17/03/2023,02:21:29,radial_basis
sweden,1943,2002,Male,100,5,10.0,4,7,496.7921504860996,17/03/2023,02:21:29,radial_basis
sweden,1943,2002,Male,100,5,10.0,4,8,483.25495812494955,17/03/2023,02:21:29,radial_basis
sweden,1943,2002,Male,100,5,10.0,4,9,497.4370768284622,17/03/2023,02:21:29,radial_basis
sweden,1943,2002,Male,100,5,10.0,4,10,493.91270132783217,17/03/2023,02:21:29,radial_basis
sweden,1943,2002,Male,100,10,10.0,4,1,407.2324823077393,17/03/2023,02:48:23,radial_basis
sweden,1943,2002,Male,100,10,10.0,4,2,448.65245249133807,17/03/2023,02:48:23,radial_basis
sweden,1943,2002,Male,100,10,10.0,4,3,441.99197996810216,17/03/2023,02:48:23,radial_basis
sweden,1943,2002,Male,100,10,10.0,4,4,454.47449589220116,17/03/2023,02:48:23,radial_basis
sweden,1943,2002,Male,100,10,10.0,4,5,461.99846911952096,17/03/2023,02:48:23,radial_basis
sweden,1943,2002,Male,100,10,10.0,4,6,471.24105248926384,17/03/2023,02:48:23,radial_basis
sweden,1943,2002,Male,100,10,10.0,4,7,495.63227064894915,17/03/2023,02:48:23,radial_basis
sweden,1943,2002,Male,100,10,10.0,4,8,486.6518304172116,17/03/2023,02:48:23,radial_basis
sweden,1943,2002,Male,100,10,10.0,4,9,502.5090513632343,17/03/2023,02:48:23,radial_basis
sweden,1943,2002,Male,100,10,10.0,4,10,503.64140930402436,17/03/2023,02:48:23,radial_basis
sweden,1943,2002,Male,100,15,10.0,4,1,409.64444057292445,17/03/2023,03:11:59,radial_basis
sweden,1943,2002,Male,100,15,10.0,4,2,453.8892220711857,17/03/2023,03:11:59,radial_basis
sweden,1943,2002,Male,100,15,10.0,4,3,441.60812065911944,17/03/2023,03:11:59,radial_basis
sweden,1943,2002,Male,100,15,10.0,4,4,448.3850453797944,17/03/2023,03:11:59,radial_basis
sweden,1943,2002,Male,100,15,10.0,4,5,456.7826052523003,17/03/2023,03:11:59,radial_basis
sweden,1943,2002,Male,100,15,10.0,4,6,463.16971778350927,17/03/2023,03:11:59,radial_basis
sweden,1943,2002,Male,100,15,10.0,4,7,488.6425276276431,17/03/2023,03:11:59,radial_basis
sweden,1943,2002,Male,100,15,10.0,4,8,479.7600053613428,17/03/2023,03:11:59,radial_basis
sweden,1943,2002,Male,100,15,10.0,4,9,492.37558590485685,17/03/2023,03:11:59,radial_basis
sweden,1943,2002,Male,100,15,10.0,4,10,482.35719363506394,17/03/2023,03:11:59,radial_basis
sweden,1943,2002,Male,100,5,10.0,5,1,416.91838903671567,17/03/2023,03:55:32,radial_basis
sweden,1943,2002,Male,100,5,10.0,5,2,430.78549932478313,17/03/2023,03:55:32,radial_basis
sweden,1943,2002,Male,100,5,10.0,5,3,436.94153023529253,17/03/2023,03:55:32,radial_basis
sweden,1943,2002,Male,100,5,10.0,5,4,440.5978134362994,17/03/2023,03:55:32,radial_basis
sweden,1943,2002,Male,100,5,10.0,5,5,436.61528949101495,17/03/2023,03:55:32,radial_basis
sweden,1943,2002,Male,100,5,10.0,5,6,440.04825222208166,17/03/2023,03:55:32,radial_basis
sweden,1943,2002,Male,100,5,10.0,5,7,466.5336003448022,17/03/2023,03:55:32,radial_basis
sweden,1943,2002,Male,100,5,10.0,5,8,455.9415362928304,17/03/2023,03:55:32,radial_basis
sweden,1943,2002,Male,100,5,10.0,5,9,464.9969210803112,17/03/2023,03:55:32,radial_basis
sweden,1943,2002,Male,100,5,10.0,5,10,461.4410203351464,17/03/2023,03:55:32,radial_basis
sweden,1942,2001,Male,100,10,10.0,5,1,421.2801306304673,17/03/2023,04:18:37,radial_basis
sweden,1942,2001,Male,100,10,10.0,5,2,412.11330142615566,17/03/2023,04:18:37,radial_basis
sweden,1942,2001,Male,100,10,10.0,5,3,449.42872881045065,17/03/2023,04:18:37,radial_basis
sweden,1942,2001,Male,100,10,10.0,5,4,453.96302045092665,17/03/2023,04:18:37,radial_basis
sweden,1942,2001,Male,100,10,10.0,5,5,461.48084799162217,17/03/2023,04:18:37,radial_basis
sweden,1942,2001,Male,100,10,10.0,5,6,473.55202654828065,17/03/2023,04:18:37,radial_basis
sweden,1942,2001,Male,100,10,10.0,5,7,483.72381792911085,17/03/2023,04:18:37,radial_basis
sweden,1942,2001,Male,100,10,10.0,5,8,517.6722188747827,17/03/2023,04:18:37,radial_basis
sweden,1942,2001,Male,100,10,10.0,5,9,502.52094346165546,17/03/2023,04:18:37,radial_basis
sweden,1942,2001,Male,100,10,10.0,5,10,525.186943681369,17/03/2023,04:18:37,radial_basis
sweden,1943,2002,Male,100,15,10.0,3,1,403.92912564624305,17/03/2023,04:42:06,radial_basis
sweden,1943,2002,Male,100,15,10.0,3,2,445.7017792139195,17/03/2023,04:42:06,radial_basis
sweden,1943,2002,Male,100,15,10.0,3,3,440.5715978294447,17/03/2023,04:42:06,radial_basis
sweden,1943,2002,Male,100,15,10.0,3,4,450.78934845750314,17/03/2023,04:42:06,radial_basis
sweden,1943,2002,Male,100,15,10.0,3,5,462.7310170548639,17/03/2023,04:42:06,radial_basis
sweden,1943,2002,Male,100,15,10.0,3,6,474.2921238007292,17/03/2023,04:42:06,radial_basis
sweden,1943,2002,Male,100,15,10.0,3,7,499.98118948460495,17/03/2023,04:42:06,radial_basis
sweden,1943,2002,Male,100,15,10.0,3,8,494.83085637249576,17/03/2023,04:42:06,radial_basis
sweden,1943,2002,Male,100,15,10.0,3,9,512.5240674968212,17/03/2023,04:42:06,radial_basis
sweden,1943,2002,Male,100,15,10.0,3,10,510.6639246819908,17/03/2023,04:42:06,radial_basis
sweden,1943,2002,Male,100,10,10.0,5,1,405.02567608940313,17/03/2023,07:24:20,radial_basis
sweden,1943,2002,Male,100,10,10.0,5,2,430.4770654938011,17/03/2023,07:24:20,radial_basis
sweden,1943,2002,Male,100,10,10.0,5,3,430.85933914587883,17/03/2023,07:24:20,radial_basis
sweden,1943,2002,Male,100,10,10.0,5,4,433.22060967624896,17/03/2023,07:24:20,radial_basis
sweden,1943,2002,Male,100,10,10.0,5,5,444.9662067282796,17/03/2023,07:24:20,radial_basis
sweden,1943,2002,Male,100,10,10.0,5,6,452.1427064558785,17/03/2023,07:24:20,radial_basis
sweden,1943,2002,Male,100,10,10.0,5,7,471.9800289446012,17/03/2023,07:24:20,radial_basis
sweden,1943,2002,Male,100,10,10.0,5,8,462.52900658747484,17/03/2023,07:24:20,radial_basis
sweden,1943,2002,Male,100,10,10.0,5,9,471.4292052937764,17/03/2023,07:24:20,radial_basis
sweden,1943,2002,Male,100,10,10.0,5,10,475.1759183502599,17/03/2023,07:24:20,radial_basis
sweden,1944,2003,Male,100,5,10.0,3,1,452.847529732731,17/03/2023,18:24:17,radial_basis
sweden,1944,2003,Male,100,5,10.0,3,2,447.67532110626206,17/03/2023,18:24:17,radial_basis
sweden,1944,2003,Male,100,5,10.0,3,3,442.2069398551215,17/03/2023,18:24:17,radial_basis
sweden,1944,2003,Male,100,5,10.0,3,4,453.6740529098656,17/03/2023,18:24:17,radial_basis
sweden,1944,2003,Male,100,5,10.0,3,5,460.23049525360466,17/03/2023,18:24:17,radial_basis
sweden,1944,2003,Male,100,5,10.0,3,6,484.42904913177813,17/03/2023,18:24:17,radial_basis
sweden,1944,2003,Male,100,5,10.0,3,7,472.6275428598786,17/03/2023,18:24:17,radial_basis
sweden,1944,2003,Male,100,5,10.0,3,8,482.38416714642335,17/03/2023,18:24:17,radial_basis
sweden,1944,2003,Male,100,5,10.0,3,9,478.39428542382586,17/03/2023,18:24:17,radial_basis
sweden,1944,2003,Male,100,5,10.0,3,10,502.9453340060207,17/03/2023,18:24:17,radial_basis
sweden,1944,2003,Male,100,5,10.0,4,1,457.1789254401738,17/03/2023,18:24:54,radial_basis
sweden,1944,2003,Male,100,5,10.0,4,2,441.027311426452,17/03/2023,18:24:54,radial_basis
sweden,1944,2003,Male,100,5,10.0,4,3,450.223498835846,17/03/2023,18:24:54,radial_basis
sweden,1944,2003,Male,100,5,10.0,4,4,461.04102003338596,17/03/2023,18:24:54,radial_basis
sweden,1944,2003,Male,100,5,10.0,4,5,468.15482829943574,17/03/2023,18:24:54,radial_basis
sweden,1944,2003,Male,100,5,10.0,4,6,494.7351200877986,17/03/2023,18:24:54,radial_basis
sweden,1944,2003,Male,100,5,10.0,4,7,487.70677517511405,17/03/2023,18:24:54,radial_basis
sweden,1944,2003,Male,100,5,10.0,4,8,503.15152864335573,17/03/2023,18:24:54,radial_basis
sweden,1944,2003,Male,100,5,10.0,4,9,492.2585364468763,17/03/2023,18:24:54,radial_basis
sweden,1944,2003,Male,100,5,10.0,4,10,523.0825004700636,17/03/2023,18:24:54,radial_basis
sweden,1944,2003,Male,100,5,10.0,5,1,431.60662993873603,17/03/2023,18:27:00,radial_basis
sweden,1944,2003,Male,100,5,10.0,5,2,422.01993952254674,17/03/2023,18:27:00,radial_basis
sweden,1944,2003,Male,100,5,10.0,5,3,425.22968814781984,17/03/2023,18:27:00,radial_basis
sweden,1944,2003,Male,100,5,10.0,5,4,433.5358547749844,17/03/2023,18:27:00,radial_basis
sweden,1944,2003,Male,100,5,10.0,5,5,439.45264913704455,17/03/2023,18:27:00,radial_basis
sweden,1944,2003,Male,100,5,10.0,5,6,458.28929608820476,17/03/2023,18:27:00,radial_basis
sweden,1944,2003,Male,100,5,10.0,5,7,453.1442076926781,17/03/2023,18:27:00,radial_basis
sweden,1944,2003,Male,100,5,10.0,5,8,462.09526009040843,17/03/2023,18:27:00,radial_basis
sweden,1944,2003,Male,100,5,10.0,5,9,460.268395915458,17/03/2023,18:27:00,radial_basis
sweden,1944,2003,Male,100,5,10.0,5,10,480.39731949256094,17/03/2023,18:27:00,radial_basis
sweden,1945,2004,Male,100,5,10.0,3,1,446.02320539668233,17/03/2023,18:27:18,radial_basis
sweden,1945,2004,Male,100,5,10.0,3,2,427.9447793638812,17/03/2023,18:27:18,radial_basis
sweden,1945,2004,Male,100,5,10.0,3,3,433.30898688762295,17/03/2023,18:27:18,radial_basis
sweden,1945,2004,Male,100,5,10.0,3,4,435.3125668959167,17/03/2023,18:27:18,radial_basis
sweden,1945,2004,Male,100,5,10.0,3,5,460.3530662200193,17/03/2023,18:27:18,radial_basis
sweden,1945,2004,Male,100,5,10.0,3,6,445.84747795024595,17/03/2023,18:27:18,radial_basis
sweden,1945,2004,Male,100,5,10.0,3,7,451.2464387910632,17/03/2023,18:27:18,radial_basis
sweden,1945,2004,Male,100,5,10.0,3,8,459.77121186773263,17/03/2023,18:27:18,radial_basis
sweden,1945,2004,Male,100,5,10.0,3,9,468.498088173324,17/03/2023,18:27:18,radial_basis
sweden,1945,2004,Male,100,5,10.0,3,10,466.22302719315076,17/03/2023,18:27:18,radial_basis
sweden,1945,2004,Male,100,5,10.0,4,1,423.34923180816827,17/03/2023,18:28:05,radial_basis
sweden,1945,2004,Male,100,5,10.0,4,2,413.1615171928859,17/03/2023,18:28:05,radial_basis
sweden,1945,2004,Male,100,5,10.0,4,3,411.1757888148566,17/03/2023,18:28:05,radial_basis
sweden,1945,2004,Male,100,5,10.0,4,4,418.3346701871251,17/03/2023,18:28:05,radial_basis
sweden,1945,2004,Male,100,5,10.0,4,5,441.75663348251555,17/03/2023,18:28:05,radial_basis
sweden,1945,2004,Male,100,5,10.0,4,6,435.9879478528335,17/03/2023,18:28:05,radial_basis
sweden,1945,2004,Male,100,5,10.0,4,7,442.5866815114634,17/03/2023,18:28:05,radial_basis
sweden,1945,2004,Male,100,5,10.0,4,8,444.7834293845965,17/03/2023,18:28:05,radial_basis
sweden,1945,2004,Male,100,5,10.0,4,9,457.0429073511778,17/03/2023,18:28:05,radial_basis
sweden,1945,2004,Male,100,5,10.0,4,10,467.4372211256975,17/03/2023,18:28:05,radial_basis
sweden,1944,2003,Male,100,10,10.0,3,1,471.1417157688226,17/03/2023,18:32:52,radial_basis
sweden,1944,2003,Male,100,10,10.0,3,2,452.0544301621368,17/03/2023,18:32:52,radial_basis
sweden,1944,2003,Male,100,10,10.0,3,3,450.330229971482,17/03/2023,18:32:52,radial_basis
sweden,1944,2003,Male,100,10,10.0,3,4,463.9577855037285,17/03/2023,18:32:52,radial_basis
sweden,1944,2003,Male,100,10,10.0,3,5,466.37103069627,17/03/2023,18:32:52,radial_basis
sweden,1944,2003,Male,100,10,10.0,3,6,488.1835220974194,17/03/2023,18:32:52,radial_basis
sweden,1944,2003,Male,100,10,10.0,3,7,479.78536575127634,17/03/2023,18:32:52,radial_basis
sweden,1944,2003,Male,100,10,10.0,3,8,489.519178762482,17/03/2023,18:32:52,radial_basis
sweden,1944,2003,Male,100,10,10.0,3,9,484.68084684382205,17/03/2023,18:32:52,radial_basis
sweden,1944,2003,Male,100,10,10.0,3,10,509.24907558037955,17/03/2023,18:32:52,radial_basis
sweden,1944,2003,Male,100,10,10.0,4,1,436.17378612308676,17/03/2023,18:39:28,radial_basis
sweden,1944,2003,Male,100,10,10.0,4,2,434.67881358833563,17/03/2023,18:39:28,radial_basis
sweden,1944,2003,Male,100,10,10.0,4,3,440.9953911586438,17/03/2023,18:39:28,radial_basis
sweden,1944,2003,Male,100,10,10.0,4,4,449.3157956854171,17/03/2023,18:39:28,radial_basis
sweden,1944,2003,Male,100,10,10.0,4,5,460.50060206078166,17/03/2023,18:39:28,radial_basis
sweden,1944,2003,Male,100,10,10.0,4,6,487.63969664209395,17/03/2023,18:39:28,radial_basis
sweden,1944,2003,Male,100,10,10.0,4,7,480.83238861549114,17/03/2023,18:39:28,radial_basis
sweden,1944,2003,Male,100,10,10.0,4,8,493.4328683462403,17/03/2023,18:39:28,radial_basis
sweden,1944,2003,Male,100,10,10.0,4,9,488.35053141248113,17/03/2023,18:39:28,radial_basis
sweden,1944,2003,Male,100,10,10.0,4,10,512.466823276609,17/03/2023,18:39:28,radial_basis
sweden,1945,2004,Male,100,10,10.0,4,1,424.6880580281244,17/03/2023,18:43:07,radial_basis
sweden,1945,2004,Male,100,10,10.0,4,2,415.45895700807006,17/03/2023,18:43:07,radial_basis
sweden,1945,2004,Male,100,10,10.0,4,3,407.2041245743273,17/03/2023,18:43:07,radial_basis
sweden,1945,2004,Male,100,10,10.0,4,4,415.8983251248383,17/03/2023,18:43:07,radial_basis
sweden,1945,2004,Male,100,10,10.0,4,5,444.4455622140489,17/03/2023,18:43:07,radial_basis
sweden,1945,2004,Male,100,10,10.0,4,6,442.2986574569295,17/03/2023,18:43:07,radial_basis
sweden,1945,2004,Male,100,10,10.0,4,7,449.0325477327766,17/03/2023,18:43:07,radial_basis
sweden,1945,2004,Male,100,10,10.0,4,8,451.9891636119231,17/03/2023,18:43:07,radial_basis
sweden,1945,2004,Male,100,10,10.0,4,9,468.87461269407675,17/03/2023,18:43:07,radial_basis
sweden,1945,2004,Male,100,10,10.0,4,10,483.17782884204263,17/03/2023,18:43:07,radial_basis
sweden,1944,2003,Male,100,10,10.0,5,1,424.18471138282564,17/03/2023,18:49:34,radial_basis
sweden,1944,2003,Male,100,10,10.0,5,2,437.81315512074514,17/03/2023,18:49:34,radial_basis
sweden,1944,2003,Male,100,10,10.0,5,3,435.03088631255093,17/03/2023,18:49:34,radial_basis
sweden,1944,2003,Male,100,10,10.0,5,4,450.25443639075013,17/03/2023,18:49:34,radial_basis
sweden,1944,2003,Male,100,10,10.0,5,5,451.9292309190466,17/03/2023,18:49:34,radial_basis
sweden,1944,2003,Male,100,10,10.0,5,6,492.00439410136215,17/03/2023,18:49:34,radial_basis
sweden,1944,2003,Male,100,10,10.0,5,7,475.9298765115878,17/03/2023,18:49:34,radial_basis
sweden,1944,2003,Male,100,10,10.0,5,8,491.8903812410644,17/03/2023,18:49:34,radial_basis
