Country,first_year_train,last_year_train,Sex,max_age,nn_layers,latent_dim,Forecast horizon,Log score,Date,Time
sweden,1939,1998,Male,100,1,5,10,826.4222934378319,12/03/2023,22:02:20
sweden,1939,1998,Male,100,1,6,1,672.4223546076257,12/03/2023,22:04:42
sweden,1939,1998,Male,100,1,6,2,700.8155721740471,12/03/2023,22:04:42
sweden,1939,1998,Male,100,1,6,3,732.7127671508445,12/03/2023,22:04:42
sweden,1939,1998,Male,100,1,6,4,750.1337575202108,12/03/2023,22:04:42
sweden,1939,1998,Male,100,1,6,5,765.9335041862963,12/03/2023,22:04:42
sweden,1939,1998,Male,100,1,6,6,782.6921697603046,12/03/2023,22:04:42
sweden,1939,1998,Male,100,1,6,7,799.9769574860175,12/03/2023,22:04:42
sweden,1939,1998,Male,100,1,6,8,823.1528699512313,12/03/2023,22:04:42
sweden,1939,1998,Male,100,1,6,9,827.0009459368749,12/03/2023,22:04:42
sweden,1939,1998,Male,100,1,6,10,822.1460611105535,12/03/2023,22:04:42
sweden,1940,1999,Male,100,1,3,1,770.1856312237109,12/03/2023,22:05:03
sweden,1940,1999,Male,100,1,3,2,764.6801474174798,12/03/2023,22:05:03
sweden,1940,1999,Male,100,1,3,3,783.8688057242822,12/03/2023,22:05:03
sweden,1940,1999,Male,100,1,3,4,797.0609997904766,12/03/2023,22:05:03
sweden,1940,1999,Male,100,1,3,5,871.3023522339284,12/03/2023,22:05:03
sweden,1940,1999,Male,100,1,3,6,848.3878314185624,12/03/2023,22:05:03
sweden,1940,1999,Male,100,1,3,7,930.9247429874489,12/03/2023,22:05:03
sweden,1940,1999,Male,100,1,3,8,1083.6073434955424,12/03/2023,22:05:03
sweden,1940,1999,Male,100,1,3,9,920.8522058681837,12/03/2023,22:05:03
sweden,1940,1999,Male,100,1,3,10,1272.925576218233,12/03/2023,22:05:03
sweden,1939,1998,Male,100,1,7,1,676.8330878462808,12/03/2023,22:06:41
sweden,1939,1998,Male,100,1,7,2,701.7625099136517,12/03/2023,22:06:41
sweden,1939,1998,Male,100,1,7,3,735.5581811047572,12/03/2023,22:06:41
sweden,1939,1998,Male,100,1,7,4,754.5779899991667,12/03/2023,22:06:41
sweden,1939,1998,Male,100,1,7,5,771.7416108092144,12/03/2023,22:06:41
sweden,1939,1998,Male,100,1,7,6,789.8397378421912,12/03/2023,22:06:41
sweden,1939,1998,Male,100,1,7,7,809.0216950166619,12/03/2023,22:06:41
sweden,1939,1998,Male,100,1,7,8,833.293085873629,12/03/2023,22:06:41
sweden,1939,1998,Male,100,1,7,9,840.7423939869443,12/03/2023,22:06:41
sweden,1939,1998,Male,100,1,7,10,832.8829989881702,12/03/2023,22:06:41
sweden,1940,1999,Male,100,1,4,1,771.2712644786179,12/03/2023,22:06:59
sweden,1940,1999,Male,100,1,4,2,786.2700460204993,12/03/2023,22:06:59
sweden,1940,1999,Male,100,1,4,3,807.6498418231802,12/03/2023,22:06:59
sweden,1940,1999,Male,100,1,4,4,827.9774414497713,12/03/2023,22:06:59
sweden,1940,1999,Male,100,1,4,5,932.8565164184499,12/03/2023,22:06:59
sweden,1940,1999,Male,100,1,4,6,904.7204306113576,12/03/2023,22:06:59
sweden,1940,1999,Male,100,1,4,7,1043.6487133622468,12/03/2023,22:06:59
sweden,1940,1999,Male,100,1,4,8,1200.5915614315559,12/03/2023,22:06:59
sweden,1940,1999,Male,100,1,4,9,1176.3981923209778,12/03/2023,22:06:59
sweden,1940,1999,Male,100,1,4,10,1647.3657504614705,12/03/2023,22:06:59
sweden,1940,1999,Male,100,1,5,1,737.4639604517287,12/03/2023,22:08:30
sweden,1940,1999,Male,100,1,5,2,750.7474676508792,12/03/2023,22:08:30
sweden,1940,1999,Male,100,1,5,3,765.0431029292401,12/03/2023,22:08:30
sweden,1940,1999,Male,100,1,5,4,783.3411183542074,12/03/2023,22:08:30
sweden,1940,1999,Male,100,1,5,5,817.9319986513093,12/03/2023,22:08:30
sweden,1940,1999,Male,100,1,5,6,830.1301022141002,12/03/2023,22:08:30
sweden,1940,1999,Male,100,1,5,7,873.6945426440215,12/03/2023,22:08:30
sweden,1940,1999,Male,100,1,5,8,895.3446735691498,12/03/2023,22:08:30
sweden,1940,1999,Male,100,1,5,9,865.5906328807916,12/03/2023,22:08:30
sweden,1940,1999,Male,100,1,5,10,959.5747528665354,12/03/2023,22:08:30
sweden,1941,2000,Male,100,1,3,1,802.4065390588262,12/03/2023,22:11:01
sweden,1941,2000,Male,100,1,3,2,820.3276035055518,12/03/2023,22:11:01
sweden,1941,2000,Male,100,1,3,3,835.3952975859296,12/03/2023,22:11:01
sweden,1941,2000,Male,100,1,3,4,959.1677526668394,12/03/2023,22:11:01
sweden,1941,2000,Male,100,1,3,5,925.712262109919,12/03/2023,22:11:01
sweden,1941,2000,Male,100,1,3,6,1135.2785579339838,12/03/2023,22:11:01
sweden,1941,2000,Male,100,1,3,7,1296.5638088479977,12/03/2023,22:11:01
sweden,1941,2000,Male,100,1,3,8,1185.1364466104064,12/03/2023,22:11:01
sweden,1941,2000,Male,100,1,3,9,1910.7101908015222,12/03/2023,22:11:01
sweden,1941,2000,Male,100,1,3,10,1662.9074359457009,12/03/2023,22:11:01
sweden,1940,1999,Male,100,1,6,1,674.6517465366512,12/03/2023,22:11:27
sweden,1940,1999,Male,100,1,6,2,718.0256641026323,12/03/2023,22:11:27
sweden,1940,1999,Male,100,1,6,3,738.4076843437066,12/03/2023,22:11:27
sweden,1940,1999,Male,100,1,6,4,758.4325718801011,12/03/2023,22:11:27
sweden,1940,1999,Male,100,1,6,5,798.3389038356607,12/03/2023,22:11:27
sweden,1940,1999,Male,100,1,6,6,810.2889504775927,12/03/2023,22:11:27
sweden,1940,1999,Male,100,1,6,7,843.555407626119,12/03/2023,22:11:27
sweden,1940,1999,Male,100,1,6,8,856.3582078105986,12/03/2023,22:11:27
sweden,1940,1999,Male,100,1,6,9,848.5091845245554,12/03/2023,22:11:27
sweden,1940,1999,Male,100,1,6,10,873.0238230486771,12/03/2023,22:11:27
sweden,1940,1999,Male,100,1,7,1,677.6851218752296,12/03/2023,22:11:36
sweden,1940,1999,Male,100,1,7,2,727.9944102140362,12/03/2023,22:11:36
sweden,1940,1999,Male,100,1,7,3,747.2498695031363,12/03/2023,22:11:36
sweden,1940,1999,Male,100,1,7,4,768.2331190926362,12/03/2023,22:11:36
sweden,1940,1999,Male,100,1,7,5,810.3702732912661,12/03/2023,22:11:36
sweden,1940,1999,Male,100,1,7,6,820.7942056663132,12/03/2023,22:11:36
sweden,1940,1999,Male,100,1,7,7,852.5995812214156,12/03/2023,22:11:36
sweden,1940,1999,Male,100,1,7,8,870.4036013393256,12/03/2023,22:11:36
sweden,1940,1999,Male,100,1,7,9,853.7799913834123,12/03/2023,22:11:36
sweden,1940,1999,Male,100,1,7,10,886.986574565824,12/03/2023,22:11:36
sweden,1941,2000,Male,100,1,4,1,782.0982245807458,12/03/2023,22:11:45
sweden,1941,2000,Male,100,1,4,2,784.9683059023749,12/03/2023,22:11:45
sweden,1941,2000,Male,100,1,4,3,802.2269576948139,12/03/2023,22:11:45
sweden,1941,2000,Male,100,1,4,4,881.7488431886449,12/03/2023,22:11:45
sweden,1941,2000,Male,100,1,4,5,871.8778746082644,12/03/2023,22:11:45
sweden,1941,2000,Male,100,1,4,6,963.3763672470992,12/03/2023,22:11:45
sweden,1941,2000,Male,100,1,4,7,1048.1027219797302,12/03/2023,22:11:45
sweden,1941,2000,Male,100,1,4,8,994.3599451971344,12/03/2023,22:11:45
sweden,1941,2000,Male,100,1,4,9,1308.552734272819,12/03/2023,22:11:45
sweden,1941,2000,Male,100,1,4,10,1334.3137877234988,12/03/2023,22:11:45
sweden,1941,2000,Male,100,1,5,1,698.0928223681229,12/03/2023,22:13:19
sweden,1941,2000,Male,100,1,5,2,718.362782759024,12/03/2023,22:13:19
sweden,1941,2000,Male,100,1,5,3,743.4518086819555,12/03/2023,22:13:19
sweden,1941,2000,Male,100,1,5,4,817.9235171372541,12/03/2023,22:13:19
sweden,1941,2000,Male,100,1,5,5,814.6917985938445,12/03/2023,22:13:19
sweden,1941,2000,Male,100,1,5,6,889.0329698332354,12/03/2023,22:13:19
sweden,1941,2000,Male,100,1,5,7,888.2914559753556,12/03/2023,22:13:19
sweden,1941,2000,Male,100,1,5,8,888.0878529866493,12/03/2023,22:13:19
sweden,1941,2000,Male,100,1,5,9,1160.551040533759,12/03/2023,22:13:19
sweden,1941,2000,Male,100,1,5,10,1122.586707694639,12/03/2023,22:13:19
sweden,1941,2000,Male,100,1,6,1,696.0819297963142,12/03/2023,22:17:13
sweden,1941,2000,Male,100,1,6,2,715.4244612205567,12/03/2023,22:17:13
sweden,1941,2000,Male,100,1,6,3,735.6624113772688,12/03/2023,22:17:13
sweden,1941,2000,Male,100,1,6,4,774.7485246040548,12/03/2023,22:17:13
sweden,1941,2000,Male,100,1,6,5,787.8201607147076,12/03/2023,22:17:13
sweden,1941,2000,Male,100,1,6,6,818.1915891370305,12/03/2023,22:17:13
sweden,1941,2000,Male,100,1,6,7,829.8913897520004,12/03/2023,22:17:13
sweden,1941,2000,Male,100,1,6,8,827.1799280112742,12/03/2023,22:17:13
sweden,1941,2000,Male,100,1,6,9,853.9342951409809,12/03/2023,22:17:13
sweden,1941,2000,Male,100,1,6,10,853.02769291669,12/03/2023,22:17:13
sweden,1942,2001,Male,100,1,3,1,803.9143557000725,12/03/2023,22:17:58
sweden,1942,2001,Male,100,1,3,2,796.2430610079957,12/03/2023,22:17:58
sweden,1942,2001,Male,100,1,3,3,926.6620781984556,12/03/2023,22:17:58
sweden,1942,2001,Male,100,1,3,4,870.5132582544005,12/03/2023,22:17:58
sweden,1942,2001,Male,100,1,3,5,1065.8775673002385,12/03/2023,22:17:58
sweden,1942,2001,Male,100,1,3,6,1242.1956110138335,12/03/2023,22:17:58
sweden,1942,2001,Male,100,1,3,7,1065.5958528495967,12/03/2023,22:17:58
sweden,1942,2001,Male,100,1,3,8,1758.1343876505155,12/03/2023,22:17:58
sweden,1942,2001,Male,100,1,3,9,1555.4208927122775,12/03/2023,22:17:58
sweden,1942,2001,Male,100,1,3,10,1519.7719326283895,12/03/2023,22:17:58
sweden,1941,2000,Male,100,1,7,1,702.5248961498611,12/03/2023,22:19:42
sweden,1941,2000,Male,100,1,7,2,720.6865292229865,12/03/2023,22:19:42
sweden,1941,2000,Male,100,1,7,3,743.1149522046713,12/03/2023,22:19:42
sweden,1941,2000,Male,100,1,7,4,787.6904675081988,12/03/2023,22:19:42
sweden,1941,2000,Male,100,1,7,5,800.8675028673773,12/03/2023,22:19:42
sweden,1941,2000,Male,100,1,7,6,836.0062915206307,12/03/2023,22:19:42
sweden,1941,2000,Male,100,1,7,7,849.6775409921677,12/03/2023,22:19:42
sweden,1941,2000,Male,100,1,7,8,843.7593714066285,12/03/2023,22:19:42
sweden,1941,2000,Male,100,1,7,9,879.4277172551884,12/03/2023,22:19:42
sweden,1941,2000,Male,100,1,7,10,878.2894177376417,12/03/2023,22:19:42
sweden,1942,2001,Male,100,1,4,1,849.4322581482218,12/03/2023,22:23:51
sweden,1942,2001,Male,100,1,4,2,801.1722096443783,12/03/2023,22:23:51
sweden,1942,2001,Male,100,1,4,3,852.975116831509,12/03/2023,22:23:51
sweden,1942,2001,Male,100,1,4,4,849.5365129608457,12/03/2023,22:23:51
sweden,1942,2001,Male,100,1,4,5,919.4608109222062,12/03/2023,22:23:51
sweden,1942,2001,Male,100,1,4,6,957.9954622359257,12/03/2023,22:23:51
sweden,1942,2001,Male,100,1,4,7,932.9108146452434,12/03/2023,22:23:51
sweden,1942,2001,Male,100,1,4,8,1132.7803775755494,12/03/2023,22:23:51
sweden,1942,2001,Male,100,1,4,9,1131.374180082351,12/03/2023,22:23:51
sweden,1942,2001,Male,100,1,4,10,1107.2072999916768,12/03/2023,22:23:51
sweden,1942,2001,Male,100,1,5,1,717.847335673627,12/03/2023,22:26:02
sweden,1942,2001,Male,100,1,5,2,728.0010405281171,12/03/2023,22:26:02
sweden,1942,2001,Male,100,1,5,3,835.1207934546371,12/03/2023,22:26:02
sweden,1942,2001,Male,100,1,5,4,805.3893615527536,12/03/2023,22:26:02
sweden,1942,2001,Male,100,1,5,5,898.3760666134898,12/03/2023,22:26:02
sweden,1942,2001,Male,100,1,5,6,973.5916866589445,12/03/2023,22:26:02
sweden,1942,2001,Male,100,1,5,7,942.1375264244723,12/03/2023,22:26:02
sweden,1942,2001,Male,100,1,5,8,1170.2851693426524,12/03/2023,22:26:02
sweden,1942,2001,Male,100,1,5,9,1142.6040059320633,12/03/2023,22:26:02
sweden,1942,2001,Male,100,1,5,10,1089.072662937258,12/03/2023,22:26:02
sweden,1942,2001,Male,100,1,6,1,706.3718515553611,13/03/2023,16:15:14
sweden,1942,2001,Male,100,1,6,2,726.8245194711212,13/03/2023,16:15:14
sweden,1942,2001,Male,100,1,6,3,776.2526651945196,13/03/2023,16:15:14
sweden,1942,2001,Male,100,1,6,4,797.8070264258558,13/03/2023,16:15:14
sweden,1942,2001,Male,100,1,6,5,832.6126505225067,13/03/2023,16:15:14
sweden,1942,2001,Male,100,1,6,6,847.6398863681488,13/03/2023,16:15:14
sweden,1942,2001,Male,100,1,6,7,840.0352181484657,13/03/2023,16:15:14
sweden,1942,2001,Male,100,1,6,8,914.7214726724307,13/03/2023,16:15:14
sweden,1942,2001,Male,100,1,6,9,885.3665774730947,13/03/2023,16:15:14
sweden,1942,2001,Male,100,1,6,10,897.3374081478169,13/03/2023,16:15:14
sweden,1943,2002,Male,100,1,3,1,872.76629714925,13/03/2023,16:18:00
sweden,1943,2002,Male,100,1,3,2,1040.2931526055027,13/03/2023,16:18:00
sweden,1943,2002,Male,100,1,3,3,895.8848026643645,13/03/2023,16:18:00
sweden,1943,2002,Male,100,1,3,4,1068.3497961306175,13/03/2023,16:18:00
sweden,1943,2002,Male,100,1,3,5,1188.3744702194638,13/03/2023,16:18:00
sweden,1943,2002,Male,100,1,3,6,1040.9975841696419,13/03/2023,16:18:00
sweden,1943,2002,Male,100,1,3,7,1562.8468813033094,13/03/2023,16:18:00
sweden,1943,2002,Male,100,1,3,8,1239.091249857299,13/03/2023,16:18:00
sweden,1943,2002,Male,100,1,3,9,1376.9898397563943,13/03/2023,16:18:00
sweden,1943,2002,Male,100,1,3,10,1422.4131842565776,13/03/2023,16:18:00
sweden,1942,2001,Male,100,1,7,1,685.0108658746396,13/03/2023,16:19:03
sweden,1942,2001,Male,100,1,7,2,712.0601956252294,13/03/2023,16:19:03
sweden,1942,2001,Male,100,1,7,3,779.1276692337142,13/03/2023,16:19:03
sweden,1942,2001,Male,100,1,7,4,780.0070790509162,13/03/2023,16:19:03
sweden,1942,2001,Male,100,1,7,5,821.1340906710451,13/03/2023,16:19:03
sweden,1942,2001,Male,100,1,7,6,844.0166062422253,13/03/2023,16:19:03
sweden,1942,2001,Male,100,1,7,7,836.4893104239121,13/03/2023,16:19:03
sweden,1942,2001,Male,100,1,7,8,881.5266453887008,13/03/2023,16:19:03
sweden,1942,2001,Male,100,1,7,9,901.5552595159643,13/03/2023,16:19:03
sweden,1942,2001,Male,100,1,7,10,877.0037218785758,13/03/2023,16:19:03
sweden,1943,2002,Male,100,1,5,1,726.7009252337771,13/03/2023,16:20:45
sweden,1943,2002,Male,100,1,5,2,882.9164530882279,13/03/2023,16:20:45
sweden,1943,2002,Male,100,1,5,3,840.3044669628783,13/03/2023,16:20:45
sweden,1943,2002,Male,100,1,5,4,963.912748308364,13/03/2023,16:20:45
sweden,1943,2002,Male,100,1,5,5,1073.1499305056145,13/03/2023,16:20:45
sweden,1943,2002,Male,100,1,5,6,964.7933962082295,13/03/2023,16:20:45
sweden,1943,2002,Male,100,1,5,7,1318.7980472743877,13/03/2023,16:20:45
sweden,1943,2002,Male,100,1,5,8,1269.3580526678934,13/03/2023,16:20:45
sweden,1943,2002,Male,100,1,5,9,1082.3722281234054,13/03/2023,16:20:45
sweden,1943,2002,Male,100,1,5,10,1132.088995725428,13/03/2023,16:20:45
sweden,1943,2002,Male,100,1,4,1,798.6640802877661,13/03/2023,16:21:39
sweden,1943,2002,Male,100,1,4,2,901.2172774775531,13/03/2023,16:21:39
sweden,1943,2002,Male,100,1,4,3,860.4518811012803,13/03/2023,16:21:39
sweden,1943,2002,Male,100,1,4,4,942.5811007838258,13/03/2023,16:21:39
sweden,1943,2002,Male,100,1,4,5,1035.321479556058,13/03/2023,16:21:39
sweden,1943,2002,Male,100,1,4,6,941.9675075763188,13/03/2023,16:21:39
sweden,1943,2002,Male,100,1,4,7,1287.0087287121708,13/03/2023,16:21:39
sweden,1943,2002,Male,100,1,4,8,1158.5726367529026,13/03/2023,16:21:39
sweden,1943,2002,Male,100,1,4,9,1101.369668077967,13/03/2023,16:21:39
sweden,1943,2002,Male,100,1,4,10,1267.9875715786761,13/03/2023,16:21:39
sweden,1943,2002,Male,100,1,6,1,706.5867108460181,13/03/2023,16:23:00
sweden,1943,2002,Male,100,1,6,2,777.037020087057,13/03/2023,16:23:00
sweden,1943,2002,Male,100,1,6,3,794.4784991569003,13/03/2023,16:23:00
sweden,1943,2002,Male,100,1,6,4,824.4564496996389,13/03/2023,16:23:00
sweden,1943,2002,Male,100,1,6,5,839.8589244518481,13/03/2023,16:23:00
sweden,1943,2002,Male,100,1,6,6,837.3205481236662,13/03/2023,16:23:00
sweden,1943,2002,Male,100,1,6,7,898.7006182804962,13/03/2023,16:23:00
sweden,1943,2002,Male,100,1,6,8,870.4277023383086,13/03/2023,16:23:00
sweden,1943,2002,Male,100,1,6,9,870.4513940883767,13/03/2023,16:23:00
sweden,1943,2002,Male,100,1,6,10,918.8564425738052,13/03/2023,16:23:00
sweden,1944,2003,Male,100,1,4,1,933.6459898824288,13/03/2023,16:25:56
sweden,1944,2003,Male,100,1,4,2,831.0124868063119,13/03/2023,16:25:56
sweden,1944,2003,Male,100,1,4,3,920.523631944994,13/03/2023,16:25:56
sweden,1944,2003,Male,100,1,4,4,990.6124614375474,13/03/2023,16:25:56
sweden,1944,2003,Male,100,1,4,5,902.5136155921869,13/03/2023,16:25:56
sweden,1944,2003,Male,100,1,4,6,1172.4495175091351,13/03/2023,16:25:56
sweden,1944,2003,Male,100,1,4,7,1096.297609202077,13/03/2023,16:25:56
sweden,1944,2003,Male,100,1,4,8,1049.0703088199054,13/03/2023,16:25:56
sweden,1944,2003,Male,100,1,4,9,1161.2127510770558,13/03/2023,16:25:56
sweden,1944,2003,Male,100,1,4,10,1102.983960207017,13/03/2023,16:25:56
sweden,1943,2002,Male,100,1,7,1,705.7247978672267,13/03/2023,16:26:12
sweden,1943,2002,Male,100,1,7,2,807.0171435122656,13/03/2023,16:26:12
sweden,1943,2002,Male,100,1,7,3,804.3651919914761,13/03/2023,16:26:12
sweden,1943,2002,Male,100,1,7,4,858.7171875677706,13/03/2023,16:26:12
sweden,1943,2002,Male,100,1,7,5,880.7394562536615,13/03/2023,16:26:12
sweden,1943,2002,Male,100,1,7,6,870.1186184468716,13/03/2023,16:26:12
sweden,1943,2002,Male,100,1,7,7,925.2615325799708,13/03/2023,16:26:12
sweden,1943,2002,Male,100,1,7,8,921.444232852147,13/03/2023,16:26:12
sweden,1943,2002,Male,100,1,7,9,931.7117763449943,13/03/2023,16:26:12
sweden,1943,2002,Male,100,1,7,10,943.3844850636144,13/03/2023,16:26:12
sweden,1944,2003,Male,100,1,3,1,1191.860562851726,13/03/2023,16:26:43
sweden,1944,2003,Male,100,1,3,2,1023.3774547158712,13/03/2023,16:26:43
sweden,1944,2003,Male,100,1,3,3,1262.0987199295557,13/03/2023,16:26:43
sweden,1944,2003,Male,100,1,3,4,1516.8971994241692,13/03/2023,16:26:43
sweden,1944,2003,Male,100,1,3,5,1219.3157259384316,13/03/2023,16:26:43
sweden,1944,2003,Male,100,1,3,6,1870.5662120233999,13/03/2023,16:26:43
sweden,1944,2003,Male,100,1,3,7,1771.7488284382196,13/03/2023,16:26:43
sweden,1944,2003,Male,100,1,3,8,1828.2066919699491,13/03/2023,16:26:43
sweden,1944,2003,Male,100,1,3,9,1998.095526805796,13/03/2023,16:26:43
sweden,1944,2003,Male,100,1,3,10,1766.3966415666218,13/03/2023,16:26:43
sweden,1944,2003,Male,100,1,5,1,914.6681774981632,13/03/2023,16:27:06
sweden,1944,2003,Male,100,1,5,2,827.516811819949,13/03/2023,16:27:06
sweden,1944,2003,Male,100,1,5,3,909.8806245443109,13/03/2023,16:27:06
sweden,1944,2003,Male,100,1,5,4,1058.9349842994216,13/03/2023,16:27:06
sweden,1944,2003,Male,100,1,5,5,962.9270247093552,13/03/2023,16:27:06
sweden,1944,2003,Male,100,1,5,6,1237.3341340187012,13/03/2023,16:27:06
sweden,1944,2003,Male,100,1,5,7,1177.524598780242,13/03/2023,16:27:06
sweden,1944,2003,Male,100,1,5,8,1111.7095955570799,13/03/2023,16:27:06
sweden,1944,2003,Male,100,1,5,9,1217.3384103949518,13/03/2023,16:27:06
sweden,1944,2003,Male,100,1,5,10,1081.6170751258876,13/03/2023,16:27:06
sweden,1944,2003,Male,100,1,6,1,813.2663565426726,13/03/2023,16:28:53
sweden,1944,2003,Male,100,1,6,2,776.1976497587284,13/03/2023,16:28:53
sweden,1944,2003,Male,100,1,6,3,833.5666929946947,13/03/2023,16:28:53
sweden,1944,2003,Male,100,1,6,4,850.8617603234154,13/03/2023,16:28:53
sweden,1944,2003,Male,100,1,6,5,833.4066100976466,13/03/2023,16:28:53
sweden,1944,2003,Male,100,1,6,6,918.7348669425598,13/03/2023,16:28:53
sweden,1944,2003,Male,100,1,6,7,899.733770431176,13/03/2023,16:28:53
sweden,1944,2003,Male,100,1,6,8,884.4723447295272,13/03/2023,16:28:53
sweden,1944,2003,Male,100,1,6,9,933.8817444504908,13/03/2023,16:28:53
sweden,1944,2003,Male,100,1,6,10,914.0962989959438,13/03/2023,16:28:53
sweden,1944,2003,Male,100,1,7,1,771.6268929114395,13/03/2023,16:35:05
sweden,1944,2003,Male,100,1,7,2,754.8690554140228,13/03/2023,16:35:05
sweden,1944,2003,Male,100,1,7,3,799.3031715784118,13/03/2023,16:35:05
sweden,1944,2003,Male,100,1,7,4,814.2275255610928,13/03/2023,16:35:05
sweden,1944,2003,Male,100,1,7,5,802.3961586609787,13/03/2023,16:35:05
sweden,1944,2003,Male,100,1,7,6,855.6070100709,13/03/2023,16:35:05
sweden,1944,2003,Male,100,1,7,7,845.8156726940897,13/03/2023,16:35:05
sweden,1944,2003,Male,100,1,7,8,845.3516975182786,13/03/2023,16:35:05
sweden,1944,2003,Male,100,1,7,9,866.9462313374928,13/03/2023,16:35:05
sweden,1944,2003,Male,100,1,7,10,857.5361109092904,13/03/2023,16:35:05
sweden,1945,2004,Male,100,1,3,1,1061.6837197272673,13/03/2023,16:35:10
sweden,1945,2004,Male,100,1,3,2,1076.4339120166264,13/03/2023,16:35:10
sweden,1945,2004,Male,100,1,3,3,1054.052776887244,13/03/2023,16:35:10
sweden,1945,2004,Male,100,1,3,4,891.6240767115235,13/03/2023,16:35:10
sweden,1945,2004,Male,100,1,3,5,1247.7398630045186,13/03/2023,16:35:10
sweden,1945,2004,Male,100,1,3,6,1151.0340421295791,13/03/2023,16:35:10
sweden,1945,2004,Male,100,1,3,7,1032.512197136805,13/03/2023,16:35:10
sweden,1945,2004,Male,100,1,3,8,1106.3482902103508,13/03/2023,16:35:10
sweden,1945,2004,Male,100,1,3,9,1124.3474217838423,13/03/2023,16:35:10
sweden,1945,2004,Male,100,1,3,10,1168.8267249641824,13/03/2023,16:35:10
sweden,1945,2004,Male,100,1,4,1,808.1799222887207,13/03/2023,16:37:10
sweden,1945,2004,Male,100,1,4,2,770.6330156300788,13/03/2023,16:37:10
sweden,1945,2004,Male,100,1,4,3,762.4861124588911,13/03/2023,16:37:10
sweden,1945,2004,Male,100,1,4,4,761.1175244770677,13/03/2023,16:37:10
sweden,1945,2004,Male,100,1,4,5,809.693536210696,13/03/2023,16:37:10
sweden,1945,2004,Male,100,1,4,6,800.0041010587399,13/03/2023,16:37:10
sweden,1945,2004,Male,100,1,4,7,796.0931283274349,13/03/2023,16:37:10
sweden,1945,2004,Male,100,1,4,8,817.0651097446909,13/03/2023,16:37:10
sweden,1945,2004,Male,100,1,4,9,817.6341367943006,13/03/2023,16:37:10
sweden,1945,2004,Male,100,1,4,10,831.7407700118316,13/03/2023,16:37:10
sweden,1945,2004,Male,100,1,5,1,763.4000975497282,13/03/2023,16:43:13
sweden,1945,2004,Male,100,1,5,2,773.818486795547,13/03/2023,16:43:13
sweden,1945,2004,Male,100,1,5,3,788.2199672632445,13/03/2023,16:43:13
sweden,1945,2004,Male,100,1,5,4,775.0725838054204,13/03/2023,16:43:13
sweden,1945,2004,Male,100,1,5,5,852.0590384932951,13/03/2023,16:43:13
sweden,1945,2004,Male,100,1,5,6,830.5010554320062,13/03/2023,16:43:13
sweden,1945,2004,Male,100,1,5,7,823.9724461063724,13/03/2023,16:43:13
sweden,1945,2004,Male,100,1,5,8,857.8190577183877,13/03/2023,16:43:13
sweden,1945,2004,Male,100,1,5,9,841.6110567924258,13/03/2023,16:43:13
sweden,1945,2004,Male,100,1,5,10,868.0327632131339,13/03/2023,16:43:13
sweden,1945,2004,Male,100,1,6,1,727.7877262107723,13/03/2023,16:46:48
sweden,1945,2004,Male,100,1,6,2,752.643968763455,13/03/2023,16:46:48
sweden,1945,2004,Male,100,1,6,3,761.0046047197764,13/03/2023,16:46:48
sweden,1945,2004,Male,100,1,6,4,758.9956145975221,13/03/2023,16:46:48
sweden,1945,2004,Male,100,1,6,5,802.8963267661912,13/03/2023,16:46:48
sweden,1945,2004,Male,100,1,6,6,798.6526897106505,13/03/2023,16:46:48
sweden,1945,2004,Male,100,1,6,7,803.8395232293167,13/03/2023,16:46:48
sweden,1945,2004,Male,100,1,6,8,820.5177019973273,13/03/2023,16:46:48
sweden,1945,2004,Male,100,1,6,9,822.8386928016745,13/03/2023,16:46:48
sweden,1945,2004,Male,100,1,6,10,842.2911984373502,13/03/2023,16:46:48
sweden,1945,2004,Male,100,1,7,1,704.0609686825983,14/03/2023,10:29:54
sweden,1945,2004,Male,100,1,7,2,727.2100638675851,14/03/2023,10:29:54
sweden,1945,2004,Male,100,1,7,3,746.2869873348557,14/03/2023,10:29:54
sweden,1945,2004,Male,100,1,7,4,746.5335373586342,14/03/2023,10:29:54
sweden,1945,2004,Male,100,1,7,5,789.2598684083423,14/03/2023,10:29:54
sweden,1945,2004,Male,100,1,7,6,787.9455622402186,14/03/2023,10:29:54
sweden,1945,2004,Male,100,1,7,7,793.1527139753395,14/03/2023,10:29:54
sweden,1945,2004,Male,100,1,7,8,808.2932304937588,14/03/2023,10:29:54
sweden,1945,2004,Male,100,1,7,9,812.4477718734038,14/03/2023,10:29:54
sweden,1945,2004,Male,100,1,7,10,828.6440367637429,14/03/2023,10:29:54
sweden,1946,2005,Male,100,1,3,1,1410.383336714392,14/03/2023,10:33:21
sweden,1946,2005,Male,100,1,3,2,1420.9606767994019,14/03/2023,10:33:21
sweden,1946,2005,Male,100,1,3,3,1189.445350308299,14/03/2023,10:33:21
sweden,1946,2005,Male,100,1,3,4,1904.7961410971704,14/03/2023,10:33:21
sweden,1946,2005,Male,100,1,3,5,1621.4301321620417,14/03/2023,10:33:21
sweden,1946,2005,Male,100,1,3,6,1613.6741398263293,14/03/2023,10:33:21
sweden,1946,2005,Male,100,1,3,7,1963.0702933210812,14/03/2023,10:33:21
sweden,1946,2005,Male,100,1,3,8,1802.9699880553064,14/03/2023,10:33:21
sweden,1946,2005,Male,100,1,3,9,2246.7042115256645,14/03/2023,10:33:21
