country,first_year_train,last_year_train,sex,max_age,nn_layers,latent_dim,forecast_horizon,log_score,date,time
sweden,1942,2001,Male,100,1,1,10,689.0934275281347,10/02/2023,12:06:43
sweden,1941,2000,Male,100,1,8,1,423.957240055787,10/02/2023,12:06:50
sweden,1941,2000,Male,100,1,8,2,429.4074615285643,10/02/2023,12:06:50
sweden,1941,2000,Male,100,1,8,3,425.57357914467184,10/02/2023,12:06:50
sweden,1941,2000,Male,100,1,8,4,443.1354984171023,10/02/2023,12:06:50
sweden,1941,2000,Male,100,1,8,5,452.66592107941545,10/02/2023,12:06:50
sweden,1941,2000,Male,100,1,8,6,457.61725902160566,10/02/2023,12:06:50
sweden,1941,2000,Male,100,1,8,7,469.8932703386642,10/02/2023,12:06:50
sweden,1941,2000,Male,100,1,8,8,477.30613123439684,10/02/2023,12:06:50
sweden,1941,2000,Male,100,1,8,9,499.87950345324833,10/02/2023,12:06:50
sweden,1941,2000,Male,100,1,8,10,490.43299525209477,10/02/2023,12:06:50
sweden,1942,2001,Male,100,1,2,1,431.17944820787255,10/02/2023,12:10:15
sweden,1942,2001,Male,100,1,2,2,417.60252360297164,10/02/2023,12:10:15
sweden,1942,2001,Male,100,1,2,3,443.3835251032262,10/02/2023,12:10:15
sweden,1942,2001,Male,100,1,2,4,452.28915869535507,10/02/2023,12:10:15
sweden,1942,2001,Male,100,1,2,5,453.6353384452754,10/02/2023,12:10:15
sweden,1942,2001,Male,100,1,2,6,462.3381490707316,10/02/2023,12:10:15
sweden,1942,2001,Male,100,1,2,7,471.8607593958254,10/02/2023,12:10:15
sweden,1942,2001,Male,100,1,2,8,506.22307266012643,10/02/2023,12:10:15
sweden,1942,2001,Male,100,1,2,9,494.3248147370688,10/02/2023,12:10:15
sweden,1942,2001,Male,100,1,2,10,508.8954336074391,10/02/2023,12:10:15
sweden,1942,2001,Male,100,1,3,1,422.93345028650145,10/02/2023,21:12:13
sweden,1942,2001,Male,100,1,3,2,406.91995710747887,10/02/2023,21:12:13
sweden,1942,2001,Male,100,1,3,3,436.4330202959119,10/02/2023,21:12:13
sweden,1942,2001,Male,100,1,3,4,438.88243361827034,10/02/2023,21:12:13
sweden,1942,2001,Male,100,1,3,5,440.7730205552633,10/02/2023,21:12:13
sweden,1942,2001,Male,100,1,3,6,456.83341429668536,10/02/2023,21:12:13
sweden,1942,2001,Male,100,1,3,7,464.1814970764935,10/02/2023,21:12:13
sweden,1942,2001,Male,100,1,3,8,488.20405596133395,10/02/2023,21:12:13
sweden,1942,2001,Male,100,1,3,9,480.6074976374612,10/02/2023,21:12:13
sweden,1942,2001,Male,100,1,3,10,495.7489329252686,10/02/2023,21:12:13
sweden,1942,2001,Male,100,1,4,1,421.01147039418305,10/02/2023,21:44:46
sweden,1942,2001,Male,100,1,4,2,411.8500465444191,10/02/2023,21:44:46
sweden,1942,2001,Male,100,1,4,3,435.4785864963568,10/02/2023,21:44:46
sweden,1942,2001,Male,100,1,4,4,440.9106537211811,10/02/2023,21:44:46
sweden,1942,2001,Male,100,1,4,5,442.58186208951275,10/02/2023,21:44:46
sweden,1942,2001,Male,100,1,4,6,453.1855241709052,10/02/2023,21:44:46
sweden,1942,2001,Male,100,1,4,7,461.36231651287403,10/02/2023,21:44:46
sweden,1942,2001,Male,100,1,4,8,478.6264329458326,10/02/2023,21:44:46
sweden,1942,2001,Male,100,1,4,9,475.50246272018285,10/02/2023,21:44:46
sweden,1942,2001,Male,100,1,4,10,488.9595851209088,10/02/2023,21:44:46
sweden,1942,2001,Male,100,1,5,1,425.5600568201426,10/02/2023,22:17:51
sweden,1942,2001,Male,100,1,5,2,414.8601319078036,10/02/2023,22:17:51
sweden,1942,2001,Male,100,1,5,3,429.80119196906935,10/02/2023,22:17:51
sweden,1942,2001,Male,100,1,5,4,446.4286794112261,10/02/2023,22:17:51
sweden,1942,2001,Male,100,1,5,5,440.40590147121947,10/02/2023,22:17:51
sweden,1942,2001,Male,100,1,5,6,450.7532219350395,10/02/2023,22:17:51
sweden,1942,2001,Male,100,1,5,7,457.8254661762492,10/02/2023,22:17:51
sweden,1942,2001,Male,100,1,5,8,477.2219021427819,10/02/2023,22:17:51
sweden,1942,2001,Male,100,1,5,9,470.7161470678161,10/02/2023,22:17:51
sweden,1942,2001,Male,100,1,5,10,475.3205219377865,10/02/2023,22:17:51
sweden,1942,2001,Male,100,1,6,1,422.56463447723627,10/02/2023,22:25:05
sweden,1942,2001,Male,100,1,6,2,411.15434956653144,10/02/2023,22:25:05
sweden,1942,2001,Male,100,1,6,3,432.592370750863,10/02/2023,22:25:05
sweden,1942,2001,Male,100,1,6,4,445.9804652066661,10/02/2023,22:25:05
sweden,1942,2001,Male,100,1,6,5,443.0134432208683,10/02/2023,22:25:05
sweden,1942,2001,Male,100,1,6,6,451.7856855841849,10/02/2023,22:25:05
sweden,1942,2001,Male,100,1,6,7,457.84129364069327,10/02/2023,22:25:05
sweden,1942,2001,Male,100,1,6,8,480.7809591709783,10/02/2023,22:25:05
sweden,1942,2001,Male,100,1,6,9,471.57871660172,10/02/2023,22:25:05
sweden,1942,2001,Male,100,1,6,10,481.1318300393283,10/02/2023,22:25:05
sweden,1942,2001,Male,100,1,7,1,418.594775081464,10/02/2023,22:26:30
sweden,1942,2001,Male,100,1,7,2,416.53955015548195,10/02/2023,22:26:30
sweden,1942,2001,Male,100,1,7,3,433.3043339353305,10/02/2023,22:26:30
sweden,1942,2001,Male,100,1,7,4,445.6540613207505,10/02/2023,22:26:30
sweden,1942,2001,Male,100,1,7,5,447.46287299647787,10/02/2023,22:26:30
sweden,1942,2001,Male,100,1,7,6,453.08392720403293,10/02/2023,22:26:30
sweden,1942,2001,Male,100,1,7,7,460.26178092992063,10/02/2023,22:26:30
sweden,1942,2001,Male,100,1,7,8,472.5463425599887,10/02/2023,22:26:30
sweden,1942,2001,Male,100,1,7,9,476.3914671916942,10/02/2023,22:26:30
sweden,1942,2001,Male,100,1,7,10,483.25600324377444,10/02/2023,22:26:30
sweden,1942,2001,Male,100,1,9,1,417.87054467000445,10/02/2023,22:28:56
sweden,1942,2001,Male,100,1,9,2,413.0384342693901,10/02/2023,22:28:56
sweden,1942,2001,Male,100,1,9,3,421.1900189948073,10/02/2023,22:28:56
sweden,1942,2001,Male,100,1,9,4,440.0984600489709,10/02/2023,22:28:56
sweden,1942,2001,Male,100,1,9,5,436.2186640449862,10/02/2023,22:28:56
sweden,1942,2001,Male,100,1,9,6,441.1177140578438,10/02/2023,22:28:56
sweden,1942,2001,Male,100,1,9,7,449.0495805109701,10/02/2023,22:28:56
sweden,1942,2001,Male,100,1,9,8,466.9399664862179,10/02/2023,22:28:56
sweden,1942,2001,Male,100,1,9,9,458.6060014936892,10/02/2023,22:28:56
sweden,1942,2001,Male,100,1,9,10,463.4557535330732,10/02/2023,22:28:56
sweden,1943,2002,Male,100,1,1,1,503.6918796409282,10/02/2023,22:29:52
sweden,1943,2002,Male,100,1,1,2,552.0564469965802,10/02/2023,22:29:52
sweden,1943,2002,Male,100,1,1,3,552.6345982629856,10/02/2023,22:29:52
sweden,1943,2002,Male,100,1,1,4,556.819136205794,10/02/2023,22:29:52
sweden,1943,2002,Male,100,1,1,5,587.3731076711975,10/02/2023,22:29:52
sweden,1943,2002,Male,100,1,1,6,595.4452070643174,10/02/2023,22:29:52
sweden,1943,2002,Male,100,1,1,7,672.7166421808475,10/02/2023,22:29:52
sweden,1943,2002,Male,100,1,1,8,622.0575911323338,10/02/2023,22:29:52
sweden,1943,2002,Male,100,1,1,9,652.761120174065,10/02/2023,22:29:52
sweden,1943,2002,Male,100,1,1,10,661.8050384856587,10/02/2023,22:29:52
sweden,1942,2001,Male,100,1,8,1,425.43532519823356,10/02/2023,22:29:57
sweden,1942,2001,Male,100,1,8,2,416.73612275783444,10/02/2023,22:29:57
sweden,1942,2001,Male,100,1,8,3,427.3473642870459,10/02/2023,22:29:57
sweden,1942,2001,Male,100,1,8,4,442.9148398699623,10/02/2023,22:29:57
sweden,1942,2001,Male,100,1,8,5,435.6886357470889,10/02/2023,22:29:57
sweden,1942,2001,Male,100,1,8,6,441.9992502853118,10/02/2023,22:29:57
sweden,1942,2001,Male,100,1,8,7,448.281218487214,10/02/2023,22:29:57
sweden,1942,2001,Male,100,1,8,8,461.9224576788343,10/02/2023,22:29:57
sweden,1942,2001,Male,100,1,8,9,462.0266988889401,10/02/2023,22:29:57
sweden,1942,2001,Male,100,1,8,10,465.8448367096863,10/02/2023,22:29:57
sweden,1943,2002,Male,100,1,2,1,411.2166254358691,11/02/2023,07:27:41
sweden,1943,2002,Male,100,1,2,2,438.6014733852865,11/02/2023,07:27:41
sweden,1943,2002,Male,100,1,2,3,444.43929624714514,11/02/2023,07:27:41
sweden,1943,2002,Male,100,1,2,4,445.27133779708095,11/02/2023,07:27:41
sweden,1943,2002,Male,100,1,2,5,451.4435879766972,11/02/2023,07:27:41
sweden,1943,2002,Male,100,1,2,6,456.1982284261108,11/02/2023,07:27:41
sweden,1943,2002,Male,100,1,2,7,493.3686404991676,11/02/2023,07:27:41
sweden,1943,2002,Male,100,1,2,8,477.6814277356057,11/02/2023,07:27:41
sweden,1943,2002,Male,100,1,2,9,490.027048824481,11/02/2023,07:27:41
sweden,1943,2002,Male,100,1,2,10,495.9246177500404,11/02/2023,07:27:41
sweden,1943,2002,Male,100,1,3,1,403.441239033072,11/02/2023,08:06:41
sweden,1943,2002,Male,100,1,3,2,434.45813203893533,11/02/2023,08:06:41
sweden,1943,2002,Male,100,1,3,3,432.0687460509305,11/02/2023,08:06:41
sweden,1943,2002,Male,100,1,3,4,428.8162815426545,11/02/2023,08:06:41
sweden,1943,2002,Male,100,1,3,5,441.6669019119184,11/02/2023,08:06:41
sweden,1943,2002,Male,100,1,3,6,444.75577000368827,11/02/2023,08:06:41
sweden,1943,2002,Male,100,1,3,7,471.1456357223781,11/02/2023,08:06:41
sweden,1943,2002,Male,100,1,3,8,463.84371372182875,11/02/2023,08:06:41
sweden,1943,2002,Male,100,1,3,9,472.6499010630609,11/02/2023,08:06:41
sweden,1943,2002,Male,100,1,3,10,467.80222475296324,11/02/2023,08:06:41
sweden,1943,2002,Male,100,1,4,1,410.6122042171205,11/02/2023,08:37:32
sweden,1943,2002,Male,100,1,4,2,447.28666310078466,11/02/2023,08:37:32
sweden,1943,2002,Male,100,1,4,3,443.2364529859474,11/02/2023,08:37:32
sweden,1943,2002,Male,100,1,4,4,444.58477822727076,11/02/2023,08:37:32
sweden,1943,2002,Male,100,1,4,5,454.4583765550773,11/02/2023,08:37:32
sweden,1943,2002,Male,100,1,4,6,459.977551118616,11/02/2023,08:37:32
sweden,1943,2002,Male,100,1,4,7,488.28061882274153,11/02/2023,08:37:32
sweden,1943,2002,Male,100,1,4,8,473.151253844782,11/02/2023,08:37:32
sweden,1943,2002,Male,100,1,4,9,487.1609974993586,11/02/2023,08:37:32
sweden,1943,2002,Male,100,1,4,10,485.68852682233216,11/02/2023,08:37:32
sweden,1943,2002,Male,100,1,6,1,413.5989070691993,11/02/2023,08:47:16
sweden,1943,2002,Male,100,1,6,2,427.59234021440005,11/02/2023,08:47:16
sweden,1943,2002,Male,100,1,6,3,437.0730493266064,11/02/2023,08:47:16
sweden,1943,2002,Male,100,1,6,4,433.93174437301747,11/02/2023,08:47:16
sweden,1943,2002,Male,100,1,6,5,440.70290390297754,11/02/2023,08:47:16
sweden,1943,2002,Male,100,1,6,6,445.144911677005,11/02/2023,08:47:16
sweden,1943,2002,Male,100,1,6,7,466.52127165629247,11/02/2023,08:47:16
sweden,1943,2002,Male,100,1,6,8,459.4789828844919,11/02/2023,08:47:16
sweden,1943,2002,Male,100,1,6,9,463.03040460666904,11/02/2023,08:47:16
sweden,1943,2002,Male,100,1,6,10,468.4939927780829,11/02/2023,08:47:16
sweden,1943,2002,Male,100,1,5,1,406.78477390035226,11/02/2023,08:47:22
sweden,1943,2002,Male,100,1,5,2,438.8589306721733,11/02/2023,08:47:22
sweden,1943,2002,Male,100,1,5,3,434.6181000420303,11/02/2023,08:47:22
sweden,1943,2002,Male,100,1,5,4,434.40329335019334,11/02/2023,08:47:22
sweden,1943,2002,Male,100,1,5,5,445.40845019355595,11/02/2023,08:47:22
sweden,1943,2002,Male,100,1,5,6,450.19444125608237,11/02/2023,08:47:22
sweden,1943,2002,Male,100,1,5,7,474.55337483849746,11/02/2023,08:47:22
sweden,1943,2002,Male,100,1,5,8,463.5561097181046,11/02/2023,08:47:22
sweden,1943,2002,Male,100,1,5,9,470.53553436706125,11/02/2023,08:47:22
sweden,1943,2002,Male,100,1,5,10,472.42746788920795,11/02/2023,08:47:22
sweden,1943,2002,Male,100,1,7,1,405.36076225994356,11/02/2023,08:50:29
sweden,1943,2002,Male,100,1,7,2,427.6104459535732,11/02/2023,08:50:29
sweden,1943,2002,Male,100,1,7,3,433.9597861392671,11/02/2023,08:50:29
sweden,1943,2002,Male,100,1,7,4,432.8269762076169,11/02/2023,08:50:29
sweden,1943,2002,Male,100,1,7,5,442.4696136015573,11/02/2023,08:50:29
sweden,1943,2002,Male,100,1,7,6,449.5108708893699,11/02/2023,08:50:29
sweden,1943,2002,Male,100,1,7,7,471.159181514552,11/02/2023,08:50:29
sweden,1943,2002,Male,100,1,7,8,463.24857450197516,11/02/2023,08:50:29
sweden,1943,2002,Male,100,1,7,9,470.7212223074664,11/02/2023,08:50:29
sweden,1943,2002,Male,100,1,7,10,475.7039570406229,11/02/2023,08:50:29
sweden,1943,2002,Male,100,1,8,1,408.2722832793313,11/02/2023,08:51:33
sweden,1943,2002,Male,100,1,8,2,426.19124534194174,11/02/2023,08:51:33
sweden,1943,2002,Male,100,1,8,3,436.16436060165347,11/02/2023,08:51:33
sweden,1943,2002,Male,100,1,8,4,432.4184807259341,11/02/2023,08:51:33
sweden,1943,2002,Male,100,1,8,5,441.1731227756979,11/02/2023,08:51:33
sweden,1943,2002,Male,100,1,8,6,447.94574721452955,11/02/2023,08:51:33
sweden,1943,2002,Male,100,1,8,7,473.21090645362506,11/02/2023,08:51:33
sweden,1943,2002,Male,100,1,8,8,462.6282578457037,11/02/2023,08:51:33
sweden,1943,2002,Male,100,1,8,9,467.4235136799519,11/02/2023,08:51:33
sweden,1943,2002,Male,100,1,8,10,473.7996008707535,11/02/2023,08:51:33
sweden,1943,2002,Male,100,1,9,1,411.28514683185756,11/02/2023,08:51:52
sweden,1943,2002,Male,100,1,9,2,434.2401258864849,11/02/2023,08:51:52
sweden,1943,2002,Male,100,1,9,3,442.9275284662438,11/02/2023,08:51:52
sweden,1943,2002,Male,100,1,9,4,440.16769021805374,11/02/2023,08:51:52
sweden,1943,2002,Male,100,1,9,5,448.36605992971016,11/02/2023,08:51:52
sweden,1943,2002,Male,100,1,9,6,455.74057630223405,11/02/2023,08:51:52
sweden,1943,2002,Male,100,1,9,7,479.69554406404507,11/02/2023,08:51:52
sweden,1943,2002,Male,100,1,9,8,470.46215049070895,11/02/2023,08:51:52
sweden,1943,2002,Male,100,1,9,9,478.22454538964325,11/02/2023,08:51:52
sweden,1943,2002,Male,100,1,9,10,485.751058425617,11/02/2023,08:51:52
sweden,1944,2003,Male,100,1,1,1,525.8184996944018,11/02/2023,17:43:58
sweden,1944,2003,Male,100,1,1,2,526.3751874138102,11/02/2023,17:43:58
sweden,1944,2003,Male,100,1,1,3,528.0243275958071,11/02/2023,17:43:58
sweden,1944,2003,Male,100,1,1,4,557.0122246616498,11/02/2023,17:43:58
sweden,1944,2003,Male,100,1,1,5,562.2776898814252,11/02/2023,17:43:58
sweden,1944,2003,Male,100,1,1,6,632.2985013736038,11/02/2023,17:43:58
sweden,1944,2003,Male,100,1,1,7,591.6004630185142,11/02/2023,17:43:58
sweden,1944,2003,Male,100,1,1,8,601.2879657733481,11/02/2023,17:43:58
sweden,1944,2003,Male,100,1,1,9,625.3137509676587,11/02/2023,17:43:58
sweden,1944,2003,Male,100,1,1,10,661.8348547065476,11/02/2023,17:43:58
sweden,1944,2003,Male,100,1,2,1,439.5674557230101,11/02/2023,18:27:12
sweden,1944,2003,Male,100,1,2,2,443.88939186941377,11/02/2023,18:27:12
sweden,1944,2003,Male,100,1,2,3,448.150741579739,11/02/2023,18:27:12
sweden,1944,2003,Male,100,1,2,4,457.66523089728577,11/02/2023,18:27:12
sweden,1944,2003,Male,100,1,2,5,465.33066368001846,11/02/2023,18:27:12
sweden,1944,2003,Male,100,1,2,6,507.84674530987513,11/02/2023,18:27:12
sweden,1944,2003,Male,100,1,2,7,495.1933342914083,11/02/2023,18:27:12
sweden,1944,2003,Male,100,1,2,8,508.5268836810634,11/02/2023,18:27:12
sweden,1944,2003,Male,100,1,2,9,512.564737617889,11/02/2023,18:27:12
sweden,1944,2003,Male,100,1,2,10,546.6394749423821,11/02/2023,18:27:12
sweden,1944,2003,Male,100,1,3,1,424.6976937323948,11/02/2023,18:55:56
sweden,1944,2003,Male,100,1,3,2,423.38392221787575,11/02/2023,18:55:56
sweden,1944,2003,Male,100,1,3,3,421.71094900754855,11/02/2023,18:55:56
sweden,1944,2003,Male,100,1,3,4,433.18622009335604,11/02/2023,18:55:56
sweden,1944,2003,Male,100,1,3,5,440.2818049620922,11/02/2023,18:55:56
sweden,1944,2003,Male,100,1,3,6,468.6922266696652,11/02/2023,18:55:56
sweden,1944,2003,Male,100,1,3,7,456.73164669078335,11/02/2023,18:55:56
sweden,1944,2003,Male,100,1,3,8,471.5965732362632,11/02/2023,18:55:56
sweden,1944,2003,Male,100,1,3,9,464.620196045376,11/02/2023,18:55:56
sweden,1944,2003,Male,100,1,3,10,499.8400859177541,11/02/2023,18:55:56
sweden,1944,2003,Male,100,1,5,1,428.367827838882,11/02/2023,19:06:50
sweden,1944,2003,Male,100,1,5,2,432.6501178305193,11/02/2023,19:06:50
sweden,1944,2003,Male,100,1,5,3,430.67794822142025,11/02/2023,19:06:50
sweden,1944,2003,Male,100,1,5,4,445.777428230333,11/02/2023,19:06:50
sweden,1944,2003,Male,100,1,5,5,454.66983402731216,11/02/2023,19:06:50
sweden,1944,2003,Male,100,1,5,6,481.48010666693455,11/02/2023,19:06:50
sweden,1944,2003,Male,100,1,5,7,466.20695260531716,11/02/2023,19:06:50
sweden,1944,2003,Male,100,1,5,8,475.96388221390777,11/02/2023,19:06:50
sweden,1944,2003,Male,100,1,5,9,482.3138454974357,11/02/2023,19:06:50
sweden,1944,2003,Male,100,1,5,10,503.70946409047065,11/02/2023,19:06:50
sweden,1944,2003,Male,100,1,4,1,431.0516914474576,11/02/2023,19:07:51
sweden,1944,2003,Male,100,1,4,2,430.3049472649071,11/02/2023,19:07:51
sweden,1944,2003,Male,100,1,4,3,428.0169673803742,11/02/2023,19:07:51
sweden,1944,2003,Male,100,1,4,4,446.37040798747444,11/02/2023,19:07:51
sweden,1944,2003,Male,100,1,4,5,452.9859407456258,11/02/2023,19:07:51
sweden,1944,2003,Male,100,1,4,6,480.75555417919725,11/02/2023,19:07:51
sweden,1944,2003,Male,100,1,4,7,467.2509932822587,11/02/2023,19:07:51
sweden,1944,2003,Male,100,1,4,8,481.93432156007356,11/02/2023,19:07:51
sweden,1944,2003,Male,100,1,4,9,485.2877611671355,11/02/2023,19:07:51
sweden,1944,2003,Male,100,1,4,10,506.75492762216805,11/02/2023,19:07:51
sweden,1944,2003,Male,100,1,6,1,426.3526274884436,11/02/2023,19:11:59
sweden,1944,2003,Male,100,1,6,2,427.5809922850196,11/02/2023,19:11:59
sweden,1944,2003,Male,100,1,6,3,433.0718838615487,11/02/2023,19:11:59
sweden,1944,2003,Male,100,1,6,4,451.1713844141565,11/02/2023,19:11:59
sweden,1944,2003,Male,100,1,6,5,458.51346424961645,11/02/2023,19:11:59
sweden,1944,2003,Male,100,1,6,6,483.07671905806495,11/02/2023,19:11:59
sweden,1944,2003,Male,100,1,6,7,476.6377781892772,11/02/2023,19:11:59
sweden,1944,2003,Male,100,1,6,8,483.7093533375944,11/02/2023,19:11:59
sweden,1944,2003,Male,100,1,6,9,493.1653210604827,11/02/2023,19:11:59
sweden,1944,2003,Male,100,1,6,10,512.4670115006668,11/02/2023,19:11:59
sweden,1944,2003,Male,100,1,7,1,425.73378697379457,11/02/2023,19:13:23
sweden,1944,2003,Male,100,1,7,2,426.4958673251219,11/02/2023,19:13:23
sweden,1944,2003,Male,100,1,7,3,429.3103004288192,11/02/2023,19:13:23
sweden,1944,2003,Male,100,1,7,4,450.0612884889915,11/02/2023,19:13:23
sweden,1944,2003,Male,100,1,7,5,457.11041749491807,11/02/2023,19:13:23
sweden,1944,2003,Male,100,1,7,6,474.4433797278472,11/02/2023,19:13:23
sweden,1944,2003,Male,100,1,7,7,473.0570038714014,11/02/2023,19:13:23
sweden,1944,2003,Male,100,1,7,8,482.1686010624948,11/02/2023,19:13:23
sweden,1944,2003,Male,100,1,7,9,488.6032489722946,11/02/2023,19:13:23
sweden,1944,2003,Male,100,1,7,10,502.2725229085082,11/02/2023,19:13:23
sweden,1944,2003,Male,100,1,8,1,417.28936595479126,11/02/2023,19:14:11
sweden,1944,2003,Male,100,1,8,2,422.24259871480626,11/02/2023,19:14:11
sweden,1944,2003,Male,100,1,8,3,423.14253045059985,11/02/2023,19:14:11
sweden,1944,2003,Male,100,1,8,4,443.32114456940144,11/02/2023,19:14:11
sweden,1944,2003,Male,100,1,8,5,449.02190617138933,11/02/2023,19:14:11
sweden,1944,2003,Male,100,1,8,6,467.9753136458856,11/02/2023,19:14:11
sweden,1944,2003,Male,100,1,8,7,463.64116932357797,11/02/2023,19:14:11
sweden,1944,2003,Male,100,1,8,8,469.0989250379026,11/02/2023,19:14:11
sweden,1944,2003,Male,100,1,8,9,477.29396915538763,11/02/2023,19:14:11
sweden,1944,2003,Male,100,1,8,10,491.53048801537835,11/02/2023,19:14:11
sweden,1944,2003,Male,100,1,9,1,419.62533379566315,12/02/2023,04:04:22
sweden,1944,2003,Male,100,1,9,2,424.59135502361835,12/02/2023,04:04:22
sweden,1944,2003,Male,100,1,9,3,426.2443387393588,12/02/2023,04:04:22
sweden,1944,2003,Male,100,1,9,4,441.1034898574778,12/02/2023,04:04:22
sweden,1944,2003,Male,100,1,9,5,449.22446483966775,12/02/2023,04:04:22
sweden,1944,2003,Male,100,1,9,6,470.1154927331105,12/02/2023,04:04:22
sweden,1944,2003,Male,100,1,9,7,462.19250224715233,12/02/2023,04:04:22
sweden,1944,2003,Male,100,1,9,8,469.5228642847219,12/02/2023,04:04:22
sweden,1944,2003,Male,100,1,9,9,477.03120763322033,12/02/2023,04:04:22
sweden,1944,2003,Male,100,1,9,10,491.9838343513172,12/02/2023,04:04:22
sweden,1945,2004,Male,100,1,1,1,500.24507308424717,12/02/2023,04:49:18
sweden,1945,2004,Male,100,1,1,2,485.33594439079434,12/02/2023,04:49:18
sweden,1945,2004,Male,100,1,1,3,497.3848311361092,12/02/2023,04:49:18
sweden,1945,2004,Male,100,1,1,4,502.2333224105904,12/02/2023,04:49:18
sweden,1945,2004,Male,100,1,1,5,566.315207091556,12/02/2023,04:49:18
sweden,1945,2004,Male,100,1,1,6,519.1039680059054,12/02/2023,04:49:18
sweden,1945,2004,Male,100,1,1,7,532.7883252148158,12/02/2023,04:49:18
sweden,1945,2004,Male,100,1,1,8,553.7485479688876,12/02/2023,04:49:18
sweden,1945,2004,Male,100,1,1,9,574.8622764411792,12/02/2023,04:49:18
sweden,1945,2004,Male,100,1,1,10,592.8320025991098,12/02/2023,04:49:18
sweden,1945,2004,Male,100,1,2,1,422.24556189940114,12/02/2023,05:17:17
sweden,1945,2004,Male,100,1,2,2,409.8186550636367,12/02/2023,05:17:17
sweden,1945,2004,Male,100,1,2,3,418.28937321420705,12/02/2023,05:17:17
sweden,1945,2004,Male,100,1,2,4,425.31011159799374,12/02/2023,05:17:17
sweden,1945,2004,Male,100,1,2,5,452.12258337881804,12/02/2023,05:17:17
sweden,1945,2004,Male,100,1,2,6,437.8610944077053,12/02/2023,05:17:17
sweden,1945,2004,Male,100,1,2,7,444.47734316642817,12/02/2023,05:17:17
sweden,1945,2004,Male,100,1,2,8,454.98813499267277,12/02/2023,05:17:17
sweden,1945,2004,Male,100,1,2,9,478.35544164288945,12/02/2023,05:17:17
sweden,1945,2004,Male,100,1,2,10,488.17602549046046,12/02/2023,05:17:17
sweden,1945,2004,Male,100,1,4,1,426.076926887555,12/02/2023,05:25:17
sweden,1945,2004,Male,100,1,4,2,409.2830022563253,12/02/2023,05:25:17
sweden,1945,2004,Male,100,1,4,3,412.36717638448766,12/02/2023,05:25:17
sweden,1945,2004,Male,100,1,4,4,421.4921611618485,12/02/2023,05:25:17
sweden,1945,2004,Male,100,1,4,5,442.6786377751968,12/02/2023,05:25:17
sweden,1945,2004,Male,100,1,4,6,435.02242513295755,12/02/2023,05:25:17
sweden,1945,2004,Male,100,1,4,7,437.36948258363606,12/02/2023,05:25:17
sweden,1945,2004,Male,100,1,4,8,450.64029753439763,12/02/2023,05:25:17
sweden,1945,2004,Male,100,1,4,9,459.81549803183566,12/02/2023,05:25:17
sweden,1945,2004,Male,100,1,4,10,464.37323292172607,12/02/2023,05:25:17
sweden,1945,2004,Male,100,1,3,1,420.44033584897636,12/02/2023,05:27:01
sweden,1945,2004,Male,100,1,3,2,407.44645276371904,12/02/2023,05:27:01
sweden,1945,2004,Male,100,1,3,3,411.94994762127686,12/02/2023,05:27:01
sweden,1945,2004,Male,100,1,3,4,415.02561432094956,12/02/2023,05:27:01
sweden,1945,2004,Male,100,1,3,5,442.97280169657625,12/02/2023,05:27:01
sweden,1945,2004,Male,100,1,3,6,430.46452021328344,12/02/2023,05:27:01
sweden,1945,2004,Male,100,1,3,7,440.3357946651412,12/02/2023,05:27:01
sweden,1945,2004,Male,100,1,3,8,447.7404394211168,12/02/2023,05:27:01
sweden,1945,2004,Male,100,1,3,9,464.66098490634045,12/02/2023,05:27:01
sweden,1945,2004,Male,100,1,3,10,478.22585622983394,12/02/2023,05:27:01
sweden,1945,2004,Male,100,1,5,1,430.2239954824914,12/02/2023,05:31:58
sweden,1945,2004,Male,100,1,5,2,414.2663865948593,12/02/2023,05:31:58
sweden,1945,2004,Male,100,1,5,3,420.77031396571834,12/02/2023,05:31:58
sweden,1945,2004,Male,100,1,5,4,428.19809168337787,12/02/2023,05:31:58
sweden,1945,2004,Male,100,1,5,5,451.8661269632828,12/02/2023,05:31:58
sweden,1945,2004,Male,100,1,5,6,440.11232678747103,12/02/2023,05:31:58
sweden,1945,2004,Male,100,1,5,7,444.6060425024529,12/02/2023,05:31:58
sweden,1945,2004,Male,100,1,5,8,455.5123584083451,12/02/2023,05:31:58
sweden,1945,2004,Male,100,1,5,9,465.87457349270034,12/02/2023,05:31:58
sweden,1945,2004,Male,100,1,5,10,470.45135344272455,12/02/2023,05:31:58
sweden,1945,2004,Male,100,1,6,1,432.5077099390486,12/02/2023,05:34:19
sweden,1945,2004,Male,100,1,6,2,420.7447947261833,12/02/2023,05:34:19
sweden,1945,2004,Male,100,1,6,3,425.2766804326793,12/02/2023,05:34:19
sweden,1945,2004,Male,100,1,6,4,438.1898425312718,12/02/2023,05:34:19
sweden,1945,2004,Male,100,1,6,5,462.473541687679,12/02/2023,05:34:19
sweden,1945,2004,Male,100,1,6,6,452.57475231887616,12/02/2023,05:34:19
sweden,1945,2004,Male,100,1,6,7,452.6066742616644,12/02/2023,05:34:19
sweden,1945,2004,Male,100,1,6,8,470.315197743074,12/02/2023,05:34:19
sweden,1945,2004,Male,100,1,6,9,483.4943607461994,12/02/2023,05:34:19
sweden,1945,2004,Male,100,1,6,10,488.98581946630696,12/02/2023,05:34:19
sweden,1945,2004,Male,100,1,7,1,430.05127307730993,12/02/2023,05:34:30
